week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
27,4.009906071,362.0431497,3.553557361,250612.8,1237579.0,13707.819,13816.344,0.03188648,127.3276194
28,3.979108073,359.2195531,5.214277683,175099.2,907432.0,10052.315,10130.561,0.031446113,127.3276194
29,3.969911695,358.4141739,4.383971471,156832.0,811116.5,8984.541,9050.416,0.029257766,128.0717975
30,4.01122512,362.2185874,3.767913397,263464.4,1313873.7,14550.523,14672.148,0.033358312,128.0512226
31,3.989564647,360.2632765,5.126719018,477238.4,2381577.4,26374.961,26598.978,0.034093967,128.1535834
32,3.997748766,360.943946,3.67492775,361689.6,1820188.1,20160.868,20328.952,0.033176465,128.3027301
33,3.970461767,358.4576838,2.606166597,69275.6,363295.9,4024.375,4059.831,0.035336988,128.1535834
34,3.969042017,358.398428,4.233259075,273182.0,1393854.3,15436.759,15573.839,0.035474323,128.0512226
35,3.935313037,355.3204227,7.366898873,515829.6,2764364.2,30618.725,30855.802,0.032021495,128.1056499
36,3.957226213,357.3262161,5.179644483,455313.2,2466014.5,27312.235,27530.74,0.032007963,127.2289669
37,3.959245755,357.5200787,5.226351436,285229.2,1451534.3,16074.49,16204.613,0.031807051,126.710219
38,3.913629572,353.3674455,5.80455489,310071.2,1673196.0,18530.551,18684.717,0.032412969,126.6495259
39,3.904772672,352.5970801,4.247866165,360967.6,1950961.5,21605.909,21782.357,0.032276207,126.5940244
40,3.906541544,352.7053403,4.101679763,435787.2,2378323.4,26342.493,26534.477,0.028524464,126.5940244
41,3.900909342,352.2333726,3.354151527,334434.4,1855204.0,20545.9,20704.683,0.030076057,126.4551077
42,3.903420348,352.4575884,3.630789038,384784.0,2079022.7,23024.312,23200.511,0.029745818,125.8945961
43,3.914408209,353.4629105,5.439121729,281417.2,1547362.6,17136.901,17272.258,0.031122147,125.8609625
44,3.911753599,353.2668946,4.810856208,374928.0,2128123.8,23565.441,23767.01,0.033652436,125.7317386
45,3.873567832,349.7434541,3.087611764,558757.6,3245145.6,35943.187,36216.208,0.029537935,125.0005061
46,3.874905896,349.9320882,4.584549393,459799.6,2781832.9,30805.507,31055.951,0.031526992,125.0005061
47,3.868928935,349.3512649,4.315651495,358830.8,2073659.8,22964.723,23156.895,0.032459723,125.0005061
48,3.92333084,354.1766931,4.404621841,467675.2,2546094.9,28203.957,28430.659,0.030953139,124.4962694
49,3.93029554,354.8563587,5.735396028,346568.4,1852278.4,20514.901,20691.973,0.033731071,125.1786914
50,3.906956392,352.745616,4.163148275,454938.0,2496875.8,27656.449,27863.21,0.029490648,125.1786914
51,3.939993374,355.7559485,5.499787891,444299.6,2334879.9,25858.898,26076.246,0.032666449,124.5916319
52,3.877154682,350.0145127,4.900215577,369194.8,2128298.4,23575.009,23769.75,0.031680845,124.4495705
53,3.901412069,352.2775218,5.238601578,336888.4,1835787.9,20330.922,20508.154,0.034192384,124.2520832
54,3.894289603,351.6517811,5.136395676,352914.0,1978387.0,21909.257,22108.532,0.035517131,124.0924321
55,3.951974761,356.9118466,5.933966633,291655.6,1494204.0,16544.846,16693.823,0.03548226,123.6027359
56,3.929753065,354.8314173,5.332057871,441612.0,2342013.7,25938.2,26150.916,0.03206577,123.3579024
57,3.934937892,355.3095351,5.096039522,434781.6,2319258.6,25684.959,25906.304,0.034056567,122.1668599
58,3.903943186,352.4333575,4.542928301,399071.6,2176882.1,24113.317,24311.659,0.031483969,121.6809181
59,3.913627401,353.3348167,4.659886516,300851.2,1627238.4,18023.524,18182.098,0.034758894,121.6355052
60,3.939078988,355.6909259,4.23678257,401921.2,2100456.4,23263.333,23453.859,0.032497427,121.2325516
61,3.928316808,354.6931195,4.057141101,418113.6,2227821.4,24673.719,24879.445,0.032530618,121.2325516
62,3.937605292,355.5677832,5.926915796,463844.8,2431203.8,26925.575,27151.473,0.033483324,121.2194959
63,3.896489592,351.7740097,3.974173286,440093.6,2448383.3,27119.547,27337.057,0.031163447,121.1446003
64,3.925984896,354.5030728,4.432187912,321218.0,1699668.5,18823.663,18983.503,0.033564316,121.2194959
65,3.902582068,352.3780006,5.780073301,291718.0,1617582.5,17915.031,18066.511,0.033157471,120.6374383
66,3.952570645,356.8837899,5.157871191,357796.0,1854647.9,20539.852,20714.116,0.033088529,120.0874292
67,3.901746797,352.3095777,5.55752494,384736.4,2177373.1,24114.542,24326.18,0.034044623,120.0874292
68,3.901218361,352.1560148,5.876331136,295441.2,1660810.7,18398.813,18534.879,0.029167435,120.3510917
69,3.947431793,356.3849618,5.055112788,305322.8,1634206.9,18101.591,18244.246,0.031077259,119.0965869
70,3.921321691,354.0734462,6.226090528,488759.2,2690944.4,29803.187,30034.49,0.03100601,118.5947812
71,3.941617825,355.856934,6.019095328,451435.6,2410163.5,26695.155,26899.843,0.029974452,117.4322491
72,3.939689616,355.7638649,5.583824998,397919.6,2169113.5,24022.629,24207.724,0.032213375,115.0961568
73,3.927932097,354.6598058,3.74554688,368440.8,2039647.2,22589.881,22762.128,0.030486667,115.0961568
74,3.952849974,356.9680974,4.831998843,409826.4,2166709.0,23992.382,24187.096,0.032036869,114.8956107
75,3.932580907,355.1237758,5.190892101,389222.8,2098149.0,23233.333,23424.464,0.031608795,114.2315453
76,3.871891074,349.6410379,3.307776701,245834.8,1433253.8,15872.357,15982.666,0.026359448,114.2315453
77,3.892534732,351.5071367,5.691237141,256405.6,1443827.4,15988.812,16121.661,0.032451463,114.2315453
78,3.847272591,347.4213087,5.071859947,404563.6,2503756.7,27725.931,27920.842,0.027257187,112.8909981
79,3.91918686,353.9631378,3.384314847,400371.6,2122384.0,23501.147,23669.116,0.027891154,113.8321968
80,3.877788224,350.3127257,5.958379633,162235.6,987195.9,10928.242,11028.87,0.035698564,113.8321968
81,3.908575448,352.9982852,4.650059965,390700.0,2153286.6,23842.846,24038.636,0.031764483,113.8321968
82,3.900105834,352.2065839,5.361637285,243078.8004,1351785.998,14968.22996,15091.76597,0.031467237,113.8321968
83,3.861589449,348.7390019,4.758621481,250744.4,1443626.5,15985.018,16106.641,0.029060979,113.8321968
84,3.930680474,355.0596937,6.013241552,324164.4,1654766.0,18318.419,18475.492,0.033841421,113.4958517
85,3.853681876,348.1142548,5.430407907,337261.6,2016215.4,22321.183,22522.113,0.034513635,112.8274156
86,3.913126231,353.4518945,6.116025072,334789.6,1815573.9,20100.385,20284.063,0.035564271,113.4958517
87,3.875433902,350.053875,5.589794149,309081.6,1808651.4,20023.728,20206.57,0.03542973,113.4958517
88,3.893221924,351.6228634,3.844310807,320799.6,1793344.8,19856.536,20028.834,0.033571427,113.5090771
89,3.874501459,349.9171076,5.124491039,410101.2,2325370.7,25747.223,25963.811,0.032371052,113.5090771
90,3.916012258,353.7917329,5.822808002,401004.0,2201810.7,24372.265,24603.449,0.037249954,113.6702768
91,3.854167663,348.2180058,4.749549206,329576.8,1954784.4,21639.12,21849.751,0.038266837,113.6702768
92,3.887278587,351.1165837,4.499726548,383122.8,2208788.1,24454.799,24673.852,0.034852415,112.1636867
93,3.798627445,343.036131,3.779535576,300822.4003,1934079.199,21415.80698,21609.34898,0.033074135,112.1636867
94,3.853655404,347.9717727,4.077653823,236844.0006,1364181.697,15108.00894,15241.47794,0.033696539,111.7800496
95,3.915327159,353.4076103,5.514614443,113277.2,566241.3,6273.232,6324.483,0.032153851,111.7800496
96,3.839180051,346.7126218,3.880768701,363879.2,2120047.9,23476.547,23673.887,0.032654523,111.8878036
97,3.86603923,348.9606188,3.483924127,213178.0004,1205196.497,13351.46695,13471.69795,0.034631953,111.8878036
98,3.799066312,342.848346,0.388657081,363911.2,2324153.6,25739.761,25931.151,0.030733363,111.7928001
99,3.821317628,344.8932274,3.943495654,311995.6005,1858408.796,20582.06794,20765.29294,0.0323831,111.8878036
100,3.80941668,343.8680673,2.101451237,268557.6,1601314.6,17739.199,17905.834,0.035271267,111.8878036
101,3.869145028,349.2572788,3.517328214,378070.4,2023073.8,22410.222,22619.273,0.035469425,111.7928001
102,3.885082435,350.6872873,2.259789465,135280.0,697522.1,7727.65,7798.065,0.03512905,111.3350247
103,3.833987051,346.233201,2.173892958,131307.6,725287.2,8032.282,8110.384,0.037622311,109.8108172
104,3.845291933,347.0383859,3.355473645,257290.8003,1365420.299,15127.99298,15260.79898,0.032798534,109.8108172
105,3.824192174,345.2718398,3.304106046,240808.0002,1394266.499,15442.68798,15590.16798,0.036341927,108.9982182
106,3.857077612,348.1299645,2.154432248,326663.2003,1744263.098,19324.13798,19488.04097,0.03185764,108.7583096
107,3.779557552,341.384073,2.219289654,321144.8,1989204.5,22024.834,22238.37,0.036261209,108.0440828
108,3.831901507,346.1250178,3.727663978,285030.0,1650731.8,18276.891,18442.982,0.035190319,108.7583096
109,3.793839519,342.4871018,5.271459991,167620.0,1002416.3,11104.312,11192.091,0.029442646,108.5873992
110,3.850124009,347.8126571,0.011956142,58095.6,314575.8,3482.656,3516.706,0.038078541,108.7583096
111,3.855859491,348.2125179,2.676917079,277900.4007,1553955.896,17206.90893,17373.75793,0.03719117,108.5873992
112,3.883394947,350.6548725,2.623587442,290261.6003,1561872.199,17295.34598,17464.30897,0.037190912,109.6912938
113,3.829007184,345.9839296,2.298953943,241178.0,1400443.4,15500.402,15658.969,0.039553213,108.5873992
114,3.884001154,350.7388408,3.538196312,293897.6,1554120.1,17207.026,17378.799,0.037596256,108.6495574
115,3.827223649,345.7466126,3.065813669,271115.2003,1586796.999,17563.81898,17746.33298,0.03938251,107.8832412
116,3.851554383,347.7555937,3.151292917,233084.0003,1290100.799,14287.15098,14420.25597,0.035496032,107.8832412
117,3.892947565,351.4492215,3.981846239,33532.4,178738.4,1979.903,1997.301,0.034272112,107.0674462
