week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
56,3.901493101,352.624851,4.52798872,589246.4,3168541.3,35057.184,35353.189,0.033656009,123.3418697
57,3.894746423,352.0127679,4.05506787,365778.4,2085795.6,23078.248,23288.873,0.035395039,123.3994009
58,3.907016582,353.1738907,4.310839205,395568.8,2139384.5,23666.852,23873.152,0.033827467,123.044386
59,3.930288572,355.3393967,5.615856548,444318.4,2347927.7,25969.863,26211.488,0.036703641,123.044386
60,3.886996337,351.2958499,3.734595113,379461.2,2138538,23662.263,23864.04,0.033006942,123.1117533
61,3.961980035,358.1608981,6.073723147,477306,2447991.2,27082.376,27298.137,0.034021911,123.1117533
62,3.917706996,354.0714287,3.694950559,353926.8,1896823.1,20987.043,21156.782,0.031300997,122.9275063
63,3.930951719,355.2710633,4.421278612,380159.2,2055221.9,22741.717,22911.872,0.028970107,122.1665686
64,3.901455469,352.5395177,3.722232112,482234.4,2727400.6,30184.652,30420.942,0.030586188,122.1665686
65,3.882220008,350.774419,4.502106382,305900.4,1716468,18995.622,19149.495,0.030989202,122.1474041
66,3.925246456,354.746491,5.208737428,358330.8,1923066.5,21278.559,21460.884,0.033776216,122.1474041
67,3.909236424,353.2471969,5.706660909,341824.8,1861378.6,20596.754,20775.612,0.033514444,121.9490898
68,3.907708058,353.1094411,5.185332052,322092.8,1770979.4,19597.566,19760.431,0.032200558,121.9139338
69,3.949229099,356.9468982,6.053708762,480282,2553571.5,28257.686,28480.974,0.03313352,121.818006
70,3.954933312,357.4720429,6.113158947,358281.6,1820369.7,20139.065,20313.338,0.034105681,121.818006
71,3.948753133,356.8604248,5.887196031,326605.6,1705195.9,18868.559,19025.472,0.032927769,121.9139338
72,3.953931417,357.3963736,5.486203625,357477.6,1919162.5,21235.071,21417.06,0.034232755,121.818006
73,3.957537676,357.6928498,4.950426213,431947.2,2193316.9,24265.057,24472.28,0.033589463,121.6991467
74,3.920379944,354.2017139,4.793530467,394870.8,2230294,24686.258,24877.806,0.030301528,121.6991467
75,3.964350455,358.3029624,5.694265547,476031.2,2452785.5,27139.179,27367.619,0.0332242,121.6648541
76,3.906333375,353.0146443,5.292456581,364160.4,2044818.7,22630.71,22806.513,0.033228823,121.6648541
77,3.921605314,354.3664658,5.815892471,357280,1946226.3,21536.926,21710.977,0.031238342,121.6648541
78,3.944661546,356.5159492,5.792114469,408878.4,2174711.8,24061.665,24268.489,0.032467099,121.2591653
79,3.933144841,355.4770874,7.255013974,289104,1586674.9,17558.38,17709.553,0.0350875,120.6440255
80,3.980679309,359.8935092,6.103402515,260028,1293805.9,14310.727,14440.181,0.036011484,119.6701233
81,3.896932968,352.2120168,3.754226632,258606.4,1411253.3,15613.418,15751.063,0.03484857,119.6701233
82,3.925228313,354.7803062,5.064374601,278815.2,1474555.7,16312.748,16456.971,0.034196664,120.3514086
83,3.934738209,355.6744959,4.9937438,410305.2011,2132118.795,23585.31891,23794.5009,0.03501081,120.3514086
84,3.905265179,352.9015754,4.97042962,428667.2,2402707.1,26589.337,26815.326,0.032845027,120.4026577
85,3.936971425,355.8391141,4.811567738,290042.4,1509092.5,16696.625,16843.174,0.034498665,120.4026577
86,3.928981901,355.1055858,4.854622881,354278.4,1865550.6,20639.915,20833.6,0.036120823,120.4026577
87,3.8498721,347.718692,3.283534948,344064,2088585.5,23123.242,23292.757,0.02794507,120.0670978
88,3.92188055,354.4751202,4.947032103,295388.8,1622868.5,17955.534,18120.94,0.036043949,120.0670978
89,3.89593803,352.1100513,5.568401778,461019.2027,2542282.786,28127.58076,28384.17577,0.034872827,119.9788076
90,3.908604613,353.30338,5.545558961,339260.8008,1806899.096,19989.81693,20171.57193,0.03596632,119.9788076
91,3.873035226,350.031861,4.911415528,316735.6,1857265.4,20552.898,20725.994,0.035357111,118.8162732
92,3.891120779,351.6802069,5.581727815,354596.8007,1962269.296,21709.46694,21906.38094,0.034455102,118.5940835
93,3.852474333,348.1464197,2.727860214,403794.8,2372488.5,26252.042,26469.955,0.031703208,118.1367834
94,3.910157895,353.468078,3.112645491,359794.0004,2003729.597,22167.77195,22369.06295,0.035812636,118.1367834
95,3.860294521,348.8023587,5.010719157,307237.2003,1789237.099,19800.23898,19961.51997,0.030858722,118.1367834
96,3.923586409,354.6571603,4.807983226,234970,1279089.2,14150.979,14268.17,0.032644397,118.1367834
97,3.943563491,356.4262858,3.09341263,110333.6,601041.5,6651.919,6694.864,0.027892263,117.889355
98,3.900374204,352.4885135,3.914378752,355732,1965723.2,21752.853,21915.849,0.029038034,117.889355
99,3.918751028,354.226266,4.330669495,337799.6003,1801505.798,19931.69296,20103.46096,0.033518494,117.3121086
100,3.824679707,345.5583489,3.173615915,390906,2285460.9,25293.784,25498.633,0.030787555,117.0765795
101,3.827680083,345.865607,2.4797941,364786.4,2074032.6,22951.56,23146.387,0.031804424,117.0765795
102,3.843990404,347.4560153,3.424174537,282920.8,1522661.9,16844.627,16993.094,0.033387911,116.9903245
103,3.839366445,346.9427864,3.572068963,324524,1828545.3,20234.83,20407.148,0.032297246,116.9903245
104,3.849570078,347.9817235,2.385819457,222213.6003,1175517.999,13002.59098,13115.68398,0.032277162,116.8828877
105,3.879515174,350.6938095,3.657151584,387910.8008,2085854.095,23078.08592,23268.54392,0.03317676,116.5773157
106,3.811928431,344.3668421,4.550800068,265362.0005,1620798.897,17941.91896,18082.36295,0.031057163,116.5773157
107,3.802515463,343.5857767,2.152785206,333407.6004,2061797.698,22818.65097,23017.12797,0.032579919,116.7711971
108,3.807047519,344.0165538,1.929016691,300447.6003,1735738.298,19206.88698,19370.01097,0.031713785,116.5773157
109,3.804973577,343.7791313,2.27441902,273162,1690702.3,18713.842,18873.042,0.032051483,116.7711971
110,3.875094319,350.3041863,3.017551048,283724.8,1518827.1,16803.034,16952.724,0.03482939,116.7711971
111,3.855236977,348.4170193,4.887528175,336300.4006,1832868.497,20279.29895,20465.21494,0.034825763,116.2977471
112,3.866914192,349.435693,3.831173991,386072,2125039.4,23518.355,23714.598,0.033118728,115.5614894
113,3.844409172,347.4266811,2.728395065,323622.8008,1760905.496,19484.36693,19656.42393,0.033329599,115.0259915
114,3.849724469,347.9470535,2.738501057,293280.8003,1576061.499,17437.40498,17594.57098,0.034541389,115.0259915
115,3.851420762,348.013642,3.649237835,377645.2004,2102747.798,23270.56896,23473.18196,0.033099356,114.9740787
116,3.894989141,352.1579427,3.436802063,261203.6,1331024.9,14721.671,14863.916,0.037643842,114.8822477
117,3.859292974,348.8341861,2.873057366,286549.2,1587348.5,17562.161,17724.976,0.035629477,114.8822477
118,3.866595924,349.5108638,3.536399963,285692.4,1595741.3,17655.662,17822.913,0.037080228,114.8822477
119,3.93284691,355.6247284,2.253101637,48319.60033,249016.2983,2754.526968,2780.534966,0.036980014,114.349079
