week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
51,3.940135548,355.5856217,5.913536581,314950.4,1712008.6,18970.385,19109.112,0.028737671,125.129118
52,3.927880911,354.4656785,5.284360727,366024.0,1955224.2,21665.557,21818.955,0.027621919,125.126164
53,3.873506414,349.5388116,3.980151871,352736.8,2041807.8,22626.259,22785.762,0.027022578,124.8526541
54,3.902486493,352.1874702,4.975566312,406968.4,2314765.6,25649.295,25838.048,0.028592015,124.8458621
55,3.937649235,355.38366,4.364898567,366853.2,1912000.4,21184.19,21335.535,0.027838347,124.6566663
56,3.915541468,353.3359879,4.639246352,442218.4,2481564.6,27502.334,27673.049,0.025728096,124.6977068
57,3.879293046,350.0421307,3.663229784,456313.2,2555286.8,28317.99,28500.279,0.024781211,124.618183
58,3.957117755,357.161699,4.481978036,455906.0,2335615.4,25877.205,26063.355,0.028255885,124.038041
59,3.939288971,355.5252806,5.020417069,399711.6,2107461.4,23350.746,23513.513,0.027168055,122.9059059
60,3.912532628,353.1409211,4.762895437,363872.4,2007349.5,22240.266,22405.154,0.029061375,122.3628532
61,3.909272988,352.8036994,4.049799143,371724.4,2125764.8,23555.491,23716.141,0.026172669,122.0405175
62,3.899536662,351.9550079,4.720510661,358618.8,1983320.9,21974.874,22128.077,0.027367158,121.9955277
63,3.934802414,355.215553,4.773474854,267113.2,1396406.7,15469.185,15586.361,0.030799986,121.5433789
64,3.915248572,353.3220743,4.773383387,350567.2,1908004.9,21142.849,21283.633,0.026029934,121.5433789
65,3.913594152,353.2393253,4.126574682,335938.8,1801133.7,19954.393,20100.639,0.028891021,121.4999537
66,3.93521513,355.2188504,5.05332234,419829.2,2260024.8,25038.132,25223.699,0.029291856,121.5433789
67,3.920494546,353.8676366,5.072443976,368202.8,2030575.1,22496.892,22667.322,0.029793927,121.8369221
68,3.942524017,355.856312,5.037754983,402031.6,2099278.2,23257.456,23428.129,0.028601837,121.8369221
69,3.927948308,354.5496025,4.853719929,388826.4,2061483.3,22838.051,23004.901,0.028524268,121.4392295
70,3.904368863,352.4014441,4.233418638,373894.0,2095917.0,23221.233,23388.046,0.027812054,121.4392295
71,3.952294427,356.8049241,4.659904319,410134.8,2099823.0,23259.553,23429.918,0.028855317,121.4033165
72,3.970641388,358.4437235,5.437285927,428008.4,2184138.2,24194.691,24377.736,0.029968171,121.2001762
73,3.965181906,357.9524192,5.583010987,469577.2,2422857.1,26838.952,27036.391,0.029027919,121.0778057
74,3.929738096,354.7582394,5.855890824,391473.6,2047232.8,22676.86,22847.53,0.029252541,120.7077277
75,3.941790601,355.8408656,5.976720298,265926.8,1416293.6,15689.075,15806.327,0.029292321,119.2559057
76,3.93556492,355.2865685,5.498990378,376444.4,1972193.4,21845.786,22011.017,0.029474321,119.2559057
77,3.920248911,353.9089108,5.169087562,481729.2,2689818.5,29797.074,30023.017,0.030415175,118.9271678
78,3.975841449,358.9381858,5.810363363,332473.2,1645565.1,18226.429,18364.466,0.029718746,119.2559057
79,3.934697552,355.2183927,4.852222599,229750.4,1171701.1,12977.846,13073.404,0.028455286,119.2559057
80,3.970492562,358.5122314,0.0,44178.0,216899.9,2402.148,2419.34,0.028416529,118.9833306
81,3.884540044,350.7073797,5.259107171,252873.6,1429318.9,15830.768,15957.562,0.030696494,118.8506238
82,3.867124568,349.0591876,5.499368489,417361.6,2419319.3,26802.005,27000.326,0.028367585,118.9532662
83,3.958444573,357.4315375,5.905421288,341057.2,1774047.2,19648.854,19808.518,0.032927557,118.8662471
84,3.897596065,351.9065746,4.604870076,362542.8,1982211.6,21954.294,22125.459,0.030301153,118.9532662
85,3.916939972,353.6213234,4.215845219,453879.6,2462282.0,27273.781,27481.101,0.029582091,118.9532662
86,3.893714406,351.4867026,4.499927243,399449.6,2266091.4,25104.001,25288.571,0.028786802,118.9532662
87,3.88881526,350.9527977,3.178619761,344048.4,1948919.7,21593.863,21737.27,0.02472297,119.0155571
88,3.874021023,349.7685387,4.372379682,308617.2008,1813891.695,20091.68092,20255.15892,0.031660236,119.0155571
89,3.917630119,353.694663,4.961239553,465787.6004,2472360.398,27382.99497,27600.52397,0.030608333,118.1733146
90,3.839813549,346.5750558,4.424914658,455065.6,2808477.1,31114.217,31347.786,0.028296227,114.0979592
91,3.868725504,349.2663323,5.565127419,391213.2002,2249875.499,24920.66998,25116.90199,0.030459641,114.0979592
92,3.892261191,351.433546,5.233731886,297905.6003,1631526.399,18069.12998,18216.89798,0.031370179,112.5774435
93,3.826887164,345.407498,3.829688693,194860.0008,1170846.796,12971.95894,13060.74794,0.025609594,112.2388904
94,3.876668403,350.0272151,1.521813463,345630.4,1919374.6,21258.631,21424.309,0.030232605,112.184429
95,3.794974947,342.5449799,1.922590153,277346.0004,1696146.197,18789.57796,18930.75196,0.02738774,112.1759896
96,3.832954669,346.0817648,2.026750747,166521.6,956317.4,10591.697,10680.595,0.032308379,112.1759896
97,3.846008922,347.2430664,2.512654253,253473.6006,1379488.597,15278.13494,15405.16095,0.031514123,112.1427317
98,3.843048588,346.960367,2.744518179,283339.6007,1561765.196,17298.04893,17439.00693,0.030815425,112.1759896
99,3.828259,345.6441635,2.405727894,216117.6,1211822.0,13421.462,13533.512,0.031391775,112.419693
100,3.827454449,345.5605378,4.198264687,331690.8,1902988.2,21077.976,21232.009,0.028018509,112.4605561
101,3.868641967,349.3154638,2.952658029,316231.6,1713672.3,18979.731,19122.598,0.028904368,112.5434874
102,3.818090718,344.633545,1.518364026,348927.6,2053551.7,22749.525,22908.239,0.02618272,112.5434874
103,3.820234224,344.8147718,2.207296411,234406.4,1374061.9,15222.962,15326.929,0.025545449,112.5434874
104,3.839504865,346.6312367,2.196115145,327702.8,1824965.5,20214.348,20359.796,0.027229632,112.5434874
105,3.834218474,346.1209023,1.825012108,294919.6006,1661487.897,18405.31394,18534.18994,0.027105847,112.718669
106,3.818601242,344.7113586,1.581735098,274171.6,1558994.6,17268.738,17389.564,0.026087605,112.718669
107,3.844592907,347.0966976,2.909550152,289570.0006,1630340.796,18058.13393,18192.65693,0.028541362,112.718669
108,3.845711977,347.1720807,3.293814867,405923.2,2258440.2,25019.767,25178.964,0.027191574,111.9970503
109,3.807084489,343.7174846,1.726110761,205376.0,1240590.1,13741.392,13844.73,0.028792092,111.9970503
110,3.838450772,346.6262209,3.473229716,251756.0002,1464135.898,16215.12197,16340.50497,0.030023962,110.6349286
111,3.83122007,345.8988892,1.090378065,302706.0007,1748504.095,19366.91792,19508.01092,0.027721448,110.1721689
112,3.834117951,346.1682078,1.755545622,284522.4002,1586591.199,17572.13499,17701.06199,0.027347496,109.9920877
113,3.85038218,347.6482185,2.154383689,241560.0004,1319236.298,14610.90197,14717.19697,0.027942711,109.8735114
114,3.861286246,348.6954218,2.012771918,270179.6,1489834.0,16498.852,16626.9,0.029994192,109.7791322
115,3.825434474,345.4212758,3.019039959,236203.2006,1369231.597,15164.30194,15283.58494,0.030142907,109.6023331
116,3.888848418,351.1769951,3.375755614,329422.4,1738832.6,19255.836,19397.437,0.028641878,109.6023331
117,3.84019412,346.7875731,0.005136186,21042.0,115566.6,1279.727,1289.475,0.029211014,109.3618417
