week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
58,3.908599221,352.99848,7.076994867,446856.4,2473266.1,27383.519,27637.266,0.035718297,126.9954753
59,3.879977555,350.392989,4.862827958,485020.0,2759145.8,30552.047,30814.427,0.033230529,126.9954753
60,3.92377701,354.5073237,6.412452396,483104.8,2686759.3,29741.396,30028.537,0.038273485,126.3471595
61,3.900347661,352.2797932,5.472020984,385772.0,2161385.2,23929.882,24141.879,0.034172575,126.3443668
62,3.957844929,357.5387161,6.092018926,470328.4,2449739.0,27118.232,27360.198,0.035165744,126.0140681
63,3.944786693,356.3939679,4.78125237,282044.4,1456021.2,16115.771,16259.253,0.035026962,125.6583909
64,3.90209275,352.4525009,5.632905846,426753.2,2365409.2,26186.87,26422.057,0.034716258,125.1433483
65,3.937589387,355.6884727,6.457827413,313529.6,1614606.0,17872.946,18034.282,0.035265955,124.9704802
66,3.90332147,352.4415482,6.278041594,368156.8,2050264.3,22706.26,22894.932,0.032114267,124.2341079
67,3.93993293,355.8520959,6.051331694,355868.8,1866081.8,20660.588,20841.786,0.03425554,123.7678868
68,3.927078629,354.6806038,5.560853088,437618.8,2324266.7,25735.598,25938.642,0.031088797,123.4589303
69,3.952642032,357.0336429,6.079378451,342724.4,1877603.0,20789.584,20971.647,0.035037658,123.3397639
70,3.928834455,354.8769888,5.60914175,354271.6,1827006.5,20226.027,20394.894,0.034004766,122.3252804
71,3.943768607,356.1484022,6.056104199,329479.2,1732752.7,19186.74,19353.95,0.034044494,121.2671626
72,3.920248485,354.0200103,6.012878892,327900.8,1750420.8,19382.4,19550.716,0.033328616,121.2472373
73,3.915750419,353.6086318,5.552054939,345459.6,1888496.5,20911.96,21085.247,0.032281774,121.2472373
74,3.916390539,353.7245335,5.796731199,390188.0,2152468.2,23831.764,24038.978,0.034097108,121.2671626
75,3.919583501,354.0582987,5.152329832,312122.4,1724954.9,19096.192,19267.072,0.035109063,121.5859631
76,3.943830574,356.2952566,5.981492787,418665.6,2241694.1,24814.571,25034.352,0.034827089,122.2000375
77,3.945806279,356.4252083,6.156709994,585768.0,3090984.4,34219.552,34499.216,0.032808753,122.2000375
78,3.9089422,353.1399104,7.258798952,231311.6,1280901.3,14179.45,14314.284,0.038343064,122.2000375
79,3.891708924,351.4751221,4.910833339,437947.6,2477696.7,27433.599,27646.97,0.029965755,120.5781919
80,3.906411696,352.8706183,5.784372554,320013.2,1778437.5,19687.108,19860.391,0.033337483,120.5271163
81,3.9006533,352.2467255,5.088451768,359272.0,2063615.6,22852.217,23019.72,0.028105467,120.5271163
82,3.910523701,353.1934771,5.394823704,321423.2,1767114.5,19564.702,19734.666,0.034061526,120.5781919
83,3.912225704,353.3997312,5.550716521,378764.8,2071680.2,22933.53,23134.025,0.033749067,120.9762927
84,3.938231454,355.8257522,5.486775942,367530.4,1907943.6,21116.684,21296.68,0.033297013,120.9762927
85,3.965560115,358.3445587,5.90262915,368846.8004,1883606.199,20844.31397,21043.28997,0.037644199,120.9762927
86,3.915486652,353.7372141,5.293251735,348988.8,1895412.0,20980.215,21171.634,0.035901019,119.9392383
87,3.939305673,355.8151698,5.857998575,365950.8003,1893911.199,20966.69198,21151.85998,0.034509102,119.8402215
88,3.966957156,358.3445332,6.50113752,133912.8,685657.9,7590.314,7660.22,0.036127631,119.8200267
89,3.921366423,354.20349,5.244619274,558550.4,2943507.1,32586.623,32848.243,0.032710465,119.8022313
90,3.923552586,354.4992309,5.260996567,340872.001,1815662.994,20097.0999,20280.1749,0.036368424,119.8200267
91,3.932387378,355.2752842,5.488429079,320854.0,1712854.2,18959.279,19123.205,0.034069673,119.8200267
92,3.944202247,356.4403387,5.854386563,332826.4,1721031.2,19044.185,19232.101,0.038892137,119.5698348
93,3.893563662,351.7072132,5.093989176,424631.6003,2418307.898,26770.91097,27009.24997,0.033984617,119.4928085
94,3.870619575,349.6534877,3.951933254,383124.4,2273197.1,25165.559,25387.484,0.033878767,119.1922437
95,3.905744269,352.9453468,4.669397282,365565.6,2072476.7,22938.24,23146.28,0.036075161,118.8928416
96,3.873810556,350.012982,5.081830229,383880.4009,2169412.194,24010.9929,24219.86491,0.033475955,118.5420551
97,3.870597607,349.6466002,4.392101413,239774.8004,1353557.198,14983.21697,15115.03996,0.033845909,118.3094355
98,3.878782528,350.4241077,5.364688969,225879.6,1224989.9,13558.605,13675.906,0.033444689,118.1004872
99,3.874783231,350.0751026,3.980025888,285065.6004,1527959.198,16911.91696,17053.38397,0.032378687,118.1004872
100,3.824934833,345.4402247,3.98293349,201751.6002,1188274.298,13157.40897,13262.82197,0.030286659,116.8441453
101,3.830258327,345.9376592,2.309880412,304226.4,1738590.8,19249.076,19398.199,0.02878488,116.3345654
102,3.838313196,346.7619921,3.928927311,291776.0004,1690000.298,18708.58096,18860.04196,0.032898626,116.3345654
103,3.82530609,345.5990578,2.228544706,282400.8,1639315.4,18146.26,18303.129,0.033106699,116.6299699
104,3.822197206,345.2689232,2.8614419,218958.4,1266762.1,14022.043,14140.565,0.031880726,116.3345654
105,3.851042651,347.9232037,3.464848293,334216.0,1886960.0,20886.761,21060.912,0.03253135,116.2493899
106,3.878395936,350.6220807,3.026666324,241978.4,1242570.0,13744.825,13873.222,0.03600917,116.2493899
107,3.845657946,347.4923367,2.33517812,254442.8,1492288.8,16518.813,16658.693,0.03422799,116.030131
108,3.818135301,344.9253703,2.824289482,358374.8,2127509.2,23549.918,23755.661,0.032696607,116.030131
109,3.837895415,346.7832731,2.178513955,347145.6,2027707.2,22443.644,22639.739,0.032710079,116.0203106
110,3.823978536,345.5180968,3.233642268,284381.2003,1686299.798,18665.53597,18829.42297,0.033052001,116.0203106
111,3.813247759,344.5541556,2.956100962,210160.4,1259496.6,13939.455,14067.398,0.034795435,116.030131
112,3.783712414,341.7595573,2.417791042,307215.6004,1946682.298,21552.07496,21736.14497,0.031744067,116.0203106
113,3.821610678,345.3520656,2.66531821,345132.8005,2002826.997,22163.96895,22364.66095,0.034575357,115.9835487
114,3.882145207,350.9883976,3.918736802,229956.4003,1217278.299,13466.01698,13596.70998,0.037508996,115.8901661
115,3.833497813,346.350642,2.587230995,214805.6,1231015.9,13625.527,13752.546,0.036221194,114.8118601
116,3.871049974,349.7288372,4.719387014,311610.0008,1732091.694,19175.39191,19354.48291,0.036704667,114.7818562
117,3.841823744,347.093437,1.560190803,266797.2,1510519.3,16719.989,16866.555,0.0333586,114.6979169
118,3.85063123,347.8818653,5.684674625,254199.6,1422422.2,15744.867,15884.683,0.03425818,114.6979169
119,3.883857016,351.0432817,2.120890168,653969.6039,3347172.679,37043.56666,37309.84266,0.035870835,114.4689016
