week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
87,3.877312134,350.271176,4.969344436,292282.8,1674891.1,18539.541,18702.84,0.034047298,117.8223241
88,3.833105001,346.1597837,3.059155264,368166.4002,2278448.199,25227.85499,25435.51899,0.030284516,117.6982008
89,3.870357016,349.5910267,3.170309689,354443.6,2077880.7,23004.286,23197.772,0.032455531,117.6982008
90,3.844259822,347.2078728,4.134738313,370686.4,2195015.1,24304.411,24494.52,0.032254037,117.3805641
91,3.897625089,352.0928334,2.616567396,131416.4,707666.3,7833.949,7897.853,0.031960797,117.4916818
92,3.844604815,347.311004,4.306843327,145334.8,865278.4,9578.929,9667.143,0.0359164,117.3805641
93,3.85204093,347.9090178,3.704868127,261055.6009,1432998.196,15865.33992,15994.73992,0.031314832,117.3805641
94,3.867440527,349.3981582,5.553537034,265856.0,1507610.5,16689.34,16838.258,0.03529466,117.254617
95,3.840311717,346.9196428,4.469400035,210687.6,1200346.7,13288.153,13409.494,0.035460725,116.9200908
96,3.802967225,343.4268507,2.574484589,195390.0,1212143.7,13422.194,13534.426,0.03074456,116.8662974
97,3.850436536,347.8068053,3.66064443,295369.2,1655789.8,18331.194,18489.811,0.03312867,116.8662974
98,3.833406893,346.2541125,2.482932142,381838.8002,2161036.799,23924.39699,24132.03099,0.032601828,116.8662974
99,3.86390865,349.099243,4.024064341,186554.0,1001144.4,11080.716,11179.365,0.034002671,117.2742463
100,3.850282352,347.8115162,3.111639758,286477.6,1640160.6,18157.156,18315.224,0.032748389,117.2742463
101,3.842976959,347.1795479,3.178684212,367331.6001,2078993.899,23013.30298,23215.62898,0.033356572,117.2742463
102,3.808854035,344.0317844,2.608262337,294832.0007,1833169.795,20295.29592,20478.17592,0.033698448,116.1140346
103,3.83578489,346.5227771,3.285662252,253266.0003,1446701.799,16013.96198,16160.31398,0.034876795,116.1140346
104,3.826511459,345.6439406,2.705519197,294984.8,1735197.1,19209.274,19380.708,0.033268888,116.1140346
105,3.869067129,349.6272172,4.588670259,415532.801,2258333.494,24992.0019,25233.46191,0.037014494,116.1140346
106,3.880159587,350.5989646,3.378015844,325088.8,1750013.1,19368.523,19546.234,0.035220283,116.6350846
107,3.856051158,348.4387044,2.917766468,286146.0003,1581534.898,17503.12996,17665.47896,0.035363054,116.6350846
108,3.825380948,345.5362952,2.629185549,202658.4005,1162295.597,12867.79995,12979.31995,0.033254275,116.0723272
109,3.854526108,348.2504941,2.438411494,296620.4,1628221.5,18021.706,18185.614,0.03482742,116.0723272
110,3.860727226,348.8233868,3.809314047,305495.2,1651785.3,18281.059,18457.998,0.037101606,116.0723272
111,3.847265986,347.5881992,2.676503884,263258.8,1447777.9,16024.868,16178.133,0.036713637,115.9372739
112,3.846263161,347.5187887,1.808054824,380256.4003,2114893.499,23408.12398,23622.15698,0.035191214,115.7788517
113,3.885760215,351.1200264,4.428712645,44195.6,220938.2,2444.72,2468.619,0.036804397,115.7560523
