week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
0,3.919392586,353.4067083,5.610322964,223708.0,1295020.1,14363.67,14440.614,0.021816841,134.2766994
1,3.884569814,350.2396288,9.394880493,546735.6,3281168.0,36397.724,36563.004,0.021467796,134.2770159
2,3.943071444,355.542426,7.295108815,708617.6,3864906.4,42865.939,43079.048,0.020592798,134.2770159
3,3.922283793,353.6758109,7.922844428,567793.6,3181849.2,35289.129,35474.141,0.021207619,134.4256204
4,3.873693388,349.2657639,4.285334359,758258.0,4362598.3,48386.287,48623.535,0.019231045,134.4256204
5,3.942734146,355.5756286,8.357657931,675408.4,3529496.6,39136.779,39359.775,0.022455783,134.4256204
6,3.930434522,354.480912,9.510308323,643730.4,3587466.2,39779.562,40011.194,0.023554358,134.3026936
7,3.940419125,355.3995092,8.963814958,763816.8,4069937.0,45126.849,45383.384,0.023088152,134.4256204
8,3.897040985,351.4573291,9.186803508,524676.4,2931847.4,32508.006,32694.664,0.022341614,134.3026936
9,3.959470757,357.1910511,8.097056994,411429.6,2105692.1,23342.537,23479.421,0.023852844,133.8104834
10,3.923328196,353.9420038,8.931391082,610537.2,3358665.2,37231.711,37476.302,0.02612806,133.2848912
11,3.927755166,354.3585457,9.319935438,616452.0,3407973.8,37778.503,38000.902,0.024671424,132.3910784
12,3.914754406,353.2276233,7.015872011,527146.4,2882814.7,31950.035,32177.008,0.028075931,131.1491141
13,3.924982863,354.1977179,4.043486987,486376.8,2668318.9,29571.119,29774.948,0.027986013,130.6996965
14,3.9231491,354.0346993,6.848265303,618071.2,3446285.3,38194.071,38444.691,0.027642798,130.6996965
15,3.891069569,351.1293305,5.784891839,593892.8,3344116.0,37058.869,37306.043,0.026437049,130.6996965
16,3.886191964,350.7007087,6.029978339,654108.4,3735771.0,41399.745,41656.518,0.025248781,130.7854793
17,3.906453326,352.6014886,7.268194459,509970.0,2893102.7,32054.103,32296.014,0.029550334,130.7854793
18,3.946153366,356.2345678,5.169616972,564178.8,3059384.1,33894.581,34117.0,0.02701199,130.7854793
19,3.943541296,356.0598875,8.06053568,588416.0,3139492.5,34773.051,35031.202,0.029460623,130.5745375
