week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
52,3.894358216,351.3466379,4.637760342,447306.4,2444136.8,27089.731,27292.005,0.028846939,125.9330951
53,3.898594884,351.7458074,4.201381102,310997.2,1681302.1,18633.732,18772.555,0.028220705,126.0161439
54,3.909973184,352.7461931,5.819534183,443746.0,2465172.8,27324.752,27527.075,0.028773689,125.5914256
55,3.953319519,356.7698384,6.400941719,339078.0,1815226.4,20115.792,20286.153,0.033656682,126.3023575
56,3.89658804,351.5418804,4.996315516,350672.0,1954264.7,21660.524,21830.081,0.030281439,126.3023575
57,3.951000543,357.0373021,5.933616881,419232.8,2128418.6,23558.483,23742.187,0.030521704,126.5494616
58,3.901578453,351.9950707,5.403669224,324266.4,1795397.4,19900.686,20059.377,0.031300612,126.2308895
59,3.929952826,354.6156069,5.86073151,412894.8,2174648.7,24099.597,24292.43,0.031272203,126.2308895
60,3.928857683,354.4838982,6.690513097,400632.0,2120807.8,23504.155,23696.501,0.031712943,125.8424815
61,3.903536641,352.1739658,5.580610477,322874.4,1819671.7,20169.574,20344.233,0.033864582,124.7673499
62,3.903090812,351.9966429,5.78801139,399307.6,2220313.4,24619.729,24807.139,0.030033242,124.449721
63,3.95382763,356.6640932,4.589096081,362556.8,1850519.0,20514.929,20675.289,0.030970962,124.3820086
64,3.919079699,353.4965687,5.728531659,333780.8,1804061.6,20000.269,20162.614,0.031642482,124.3820086
65,3.945279878,355.8582629,6.035359529,321697.6,1733745.1,19221.649,19372.99,0.030745084,124.3421576
66,3.905293371,352.2288925,3.800813072,415260.8,2283880.8,25321.777,25491.2,0.025940336,124.0043915
67,3.913278024,353.0112793,4.887801297,265546.4,1455674.3,16137.237,16260.678,0.029979695,121.7731219
68,3.936604201,355.2138722,5.046858311,305237.2,1594616.2,17671.875,17815.73,0.03181469,121.3399612
69,3.957280127,357.0845899,5.764133147,350037.6,1790401.0,19842.159,20006.46,0.032388295,121.3020924
70,3.948178942,356.2302898,5.250628532,436809.6,2270433.6,25163.138,25361.838,0.030827118,121.2577252
71,3.912498627,352.9286256,4.24745829,503452.4,2714936.0,30096.347,30284.376,0.024351315,121.3020924
72,3.887362148,350.6796055,4.169021634,526550.8,2991724.7,33163.281,33381.586,0.025297348,121.2577252
73,3.967104352,358.0570917,6.381111725,392057.6,1982009.1,21957.974,22124.748,0.029423624,120.9894959
74,3.959773781,357.4548372,5.461906321,332797.2,1688455.5,18704.502,18850.377,0.031120392,120.9894959
75,3.941485433,355.8147499,4.735067611,351670.4,1884555.4,20876.677,21046.456,0.032027405,120.7862767
76,3.957934216,357.3617432,7.721800279,320844.4,1697943.7,18808.494,18963.291,0.033259888,120.7862767
77,3.942609018,355.9691586,6.113234235,248522.4,1309233.2,14499.452,14625.616,0.033838172,120.6933922
78,3.962524237,357.7807725,5.42695361,356373.2,1777710.7,19687.93,19842.951,0.030863727,120.486417
79,3.897763042,351.8934053,4.537656715,258564.0,1485188.4,16452.064,16583.344,0.03162085,119.3780722
80,3.948907729,356.6357983,5.379377832,358332.8,1831927.4,20283.251,20460.463,0.03430238,119.1545493
81,3.925337509,354.4909321,5.279785716,244202.0,1323453.3,14656.854,14784.052,0.035386928,118.3726102
82,3.906515292,352.6961407,4.616740061,258064.0,1433214.7,15874.217,16011.917,0.033749938,118.3726102
83,3.937865198,355.6542715,5.203395491,451012.4,2390562.7,26469.895,26698.377,0.032944838,118.3726102
84,3.91544609,353.6665056,5.681814253,335790.8,1813980.5,20080.336,20271.525,0.036671072,118.5556721
85,3.914971059,353.5484924,4.838074815,261869.6,1460235.5,16169.87,16314.937,0.034617383,119.2043673
86,3.959235864,357.6228721,5.439761733,370130.0004,1897427.097,21007.87096,21201.30796,0.036505788,119.2043673
87,3.945147541,356.3182039,6.688391668,425308.8,2176569.1,24098.287,24315.827,0.035358705,119.2043673
88,3.884392398,350.782947,4.471367383,406799.6,2277647.0,25221.184,25440.865,0.033453463,119.5793502
89,3.920064513,354.0287122,5.136666145,498037.6,2654705.8,29395.115,29638.426,0.032411815,119.6236423
90,3.941723643,356.0121728,4.58611517,450054.0005,2331021.997,25809.49395,26018.99795,0.031297009,119.9592556
91,3.909175141,353.0413118,4.396242629,351285.6,1923067.1,21293.598,21475.433,0.033410869,120.1583359
92,3.918816611,353.9745634,4.958761915,438302.0004,2382174.798,26371.94896,26600.31397,0.032888531,120.1583359
93,3.914043017,353.6611517,5.427959117,373027.6003,1981642.399,21932.53698,22129.18298,0.035756967,119.9592556
94,3.880269905,350.4839114,5.226309087,294086.8002,1724793.298,19093.84597,19268.45397,0.034451312,119.8308093
95,3.898427985,352.1894772,4.550295138,329100.0007,1850894.697,20487.27694,20676.91294,0.035573344,119.3965915
96,3.912392078,353.5283057,3.742635716,284039.2,1533003.5,16965.172,17125.805,0.037202061,119.2143015
97,3.91862442,354.005705,4.004730298,335362.8004,1769752.599,19589.13397,19766.41298,0.035216273,119.2143015
98,3.848005671,347.4376414,4.328916923,298224.8,1763453.2,19531.179,19694.982,0.032465699,118.0880016
99,3.862399652,348.8128753,4.002787834,287789.2,1588811.4,17592.183,17747.96,0.034131005,117.3412423
100,3.860884874,348.7050155,2.927633298,178612.8004,992592.9978,10990.48296,11090.33296,0.034563288,116.9863348
101,3.844845072,347.298462,2.764961616,236358.0,1306325.1,14461.148,14604.242,0.03803875,117.0075015
102,3.801969621,343.3232245,2.205032399,226338.4,1345405.2,14898.276,15028.773,0.032460354,117.0075015
103,3.85430936,348.2576104,2.837696545,180642.4,986714.2,10921.033,11029.139,0.038333379,116.7116981
104,3.854877849,348.3256823,3.368350341,326732.0011,1811946.493,20055.11189,20256.31788,0.038601521,116.2479618
105,3.82309136,345.307068,3.687754962,198151.2,1172819.4,12985.212,13110.937,0.037157189,116.2479618
106,3.852746634,348.1537071,3.459998157,265842.8,1476383.2,16339.287,16499.823,0.03792763,116.2479618
107,3.836666014,346.6020983,2.671430636,242587.6,1381208.1,15289.904,15428.896,0.035003857,116.3899342
108,3.838734806,346.754755,3.669415131,215059.6,1210416.0,13399.013,13525.756,0.035906308,116.2707731
109,3.865214785,349.3017467,2.828852744,351910.8,1889482.4,20910.154,21107.842,0.036501985,116.3899342
110,3.85133053,347.9448987,2.147771526,249724.0,1377076.3,15242.42,15383.228,0.03489487,116.3899342
111,3.83886711,346.8649467,3.710517629,324164.4,1847544.1,20447.655,20648.196,0.037587918,116.2707731
112,3.812250148,344.4126627,2.875814404,255886.8008,1484156.296,16427.05093,16590.54193,0.037999095,116.2707731
113,3.879830801,350.6933721,4.979199234,291412.8004,1536843.598,17002.75396,17176.31196,0.038928631,116.3868737
114,3.834129264,346.4400538,1.930002284,302951.6,1762701.6,19509.983,19692.402,0.035823167,116.3868737
115,3.815573097,344.7141953,2.492804132,288782.8004,1680743.898,18602.19197,18776.91696,0.035129658,116.3870751
116,3.836015372,346.5647652,2.757824241,262834.4,1487501.0,16465.45,16618.248,0.035386246,116.5001776
117,3.859849396,348.7083386,4.784341009,360087.2008,2025281.195,22422.64892,22633.55892,0.037093868,116.5215076
118,3.885014065,351.047279,3.075954296,343905.6,1797077.9,19889.394,20082.177,0.037620982,116.5001776
119,3.88921035,351.4366861,3.950765362,319225.2,1659167.5,18361.645,18539.432,0.036919613,116.3870751
