week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
74,3.951123461,357.2009607,5.08492841,257258.4,1372518.8,15182.305,15324.061,0.036457858,119.0833333
75,3.905492969,352.9802453,4.835077257,302526.0,1756148.0,19432.732,19592.225,0.032123405,119.0833333
76,3.943182638,356.477467,4.70260357,407387.6,2143959.7,23716.379,23918.379,0.03356605,118.3023251
77,3.951554326,357.2597654,5.632268076,273234.8,1431229.7,15830.379,15980.214,0.037306937,118.2772488
78,3.938766774,356.1023962,5.031321608,379982.8,1982090.8,21922.189,22125.718,0.035983649,118.2556389
79,3.906746491,353.1608206,5.203589307,269444.0,1443894.5,15970.814,16116.637,0.034871425,117.7925871
80,3.962565757,358.3052156,6.055533296,183029.6,927421.0,10256.562,10350.568,0.036308266,117.6903845
81,3.898666389,352.771794,4.148910093,124340.0,711754.7,7865.915,7946.408,0.039446073,117.295946
82,3.89846608,352.4227188,4.630074409,348086.0018,1856309.592,20535.37587,20706.11386,0.035781465,116.9971335
83,3.898232613,352.2894887,4.689170098,274932.8005,1552127.897,17174.51995,17329.53695,0.034573103,116.9971335
84,3.886295191,351.2616825,5.358145867,287097.2,1603572.5,17740.331,17904.81,0.035709549,116.5697646
85,3.871363889,349.9449121,3.334052669,189504.8,1120451.3,12395.192,12516.688,0.037282408,117.1038527
86,3.858655857,348.8098762,2.74985477,196213.6,1121716.9,12408.217,12530.574,0.037767664,116.5697646
87,3.872685935,350.0449727,4.192095749,277332.0004,1562164.498,17283.66796,17447.13296,0.03679194,116.5176784
88,3.835431546,346.6473047,2.730318063,300666.4,1697458.6,18780.545,18957.669,0.035545691,116.3734735
89,3.845941568,347.6584795,3.780723999,324925.2004,1810039.698,20024.07297,20218.61397,0.037078448,115.970171
90,3.839253392,347.0749318,3.364164232,198466.0,1115039.0,12334.248,12453.6,0.037143731,115.48159
91,3.868914197,349.7802762,3.560019605,372759.6,2024859.5,22398.223,22617.06,0.037716792,115.0204547
92,3.85378003,348.3818787,2.796997566,375748.4003,2085006.598,23065.14197,23283.81197,0.035472551,114.3701647
93,3.820104746,345.2910633,2.046274878,253132.4,1480103.9,16375.134,16529.231,0.035766922,114.3701647
94,3.845298876,347.5812005,2.631936653,373072.4004,2061325.997,22805.14595,23016.84996,0.03527724,114.3701647
95,3.820626562,345.2398824,1.70931837,258088.0002,1567965.799,17352.74799,17514.46099,0.035757579,114.7332299
96,3.836415884,346.7133122,2.981382142,268558.4004,1504728.997,16649.59595,16799.54496,0.033650267,114.7332299
97,3.815595378,344.7164139,4.85144813,36845.60036,195541.7984,2163.46997,2184.520969,0.035974733,114.7332299
