week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
79,3.897555732,352.3471313,4.68405966,458466.4,2530090.2,27988.409,28235.674,0.034289491,120.3616619
80,3.937030955,355.9211167,5.413675949,478604.4003,2495777.598,27608.38396,27850.94796,0.034343303,120.3616619
81,3.876762617,350.4651261,5.187583092,292836.4,1643611.3,18179.306,18352.681,0.03654329,119.7800935
82,3.93294166,355.6446564,4.803537339,323209.6003,1737916.899,19219.36498,19400.90197,0.036879532,119.760659
83,3.900989729,352.6394955,4.975565728,462896.4003,2525805.399,27939.18198,28174.88298,0.032192136,119.7471576
84,3.890823271,351.7063064,4.723031946,306315.2,1695352.5,18755.41,18915.553,0.033046576,119.59269
85,3.852552764,348.2134298,3.670777498,464799.2,2817879.8,31176.911,31438.545,0.032009965,119.5459025
86,3.893294521,352.0523608,3.791220658,362921.2,2025748.6,22403.769,22605.107,0.035464175,119.4140708
87,3.897471781,352.4183138,4.74422382,277734.4,1486510.9,16440.081,16599.106,0.037721845,119.4140708
88,3.840735237,346.9647882,2.075323708,476104.0004,2697434.998,29858.37196,30065.05197,0.025294553,119.1617723
89,3.86366314,349.2719796,4.811762841,282455.6,1578889.7,17466.635,17630.176,0.036211578,119.1617723
90,3.868915969,349.8748332,3.341409393,256839.2,1372894.4,15181.32,15332.483,0.038419444,119.0099548
91,3.830855898,346.2458289,2.013803535,336865.2,1959112.9,21674.523,21859.926,0.031238714,119.0099548
92,3.840587922,347.3111477,1.844343121,340882.4005,1885044.098,20845.03196,21036.14196,0.035202806,118.5660466
93,3.847725159,347.9324577,3.637276637,389367.2007,2143360.996,23701.27194,23924.24894,0.035581345,117.4370006
94,3.824182191,345.6905572,2.682650245,329047.2007,1841220.696,20367.41393,20560.75593,0.036030802,116.1086715
95,3.793297019,342.7266937,1.877481027,192836.8,1156660.2,12801.28,12907.448,0.03004025,116.1086715
96,3.848526047,347.9730611,4.488572174,280519.6005,1558320.697,17236.56895,17403.52195,0.037968082,115.3470014
97,3.832056335,346.5164323,4.384980855,271314.0,1488780.3,16463.043,16623.499,0.036496261,115.1124549
98,3.814918398,344.8695629,2.929191565,282078.4,1670581.2,18480.202,18650.861,0.035360753,115.1124549
99,3.828868732,346.2009748,3.233147993,355489.2,2040940.6,22571.748,22795.965,0.03745306,115.3564207
100,3.818710086,345.1136796,2.88292157,292906.0001,1722684.099,19062.28799,19236.79699,0.034724689,115.3564207
