week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
27,3.988726029,360.322036,4.566471216,532699.2,2705135.2,29947.38,30185.901,0.031425791,127.6361204
28,3.946805938,356.5268982,4.513050837,189649.2,1038919.6,11502.399,11594.621,0.032429339,126.7530497
29,3.960180741,357.8296954,5.803870446,315455.2,1596794.7,17669.537,17822.025,0.034028323,126.7530497
30,3.952385401,357.1842904,5.468507097,386132.8,2005155.7,22189.122,22380.442,0.034578737,126.7530497
31,4.003291872,361.7759919,3.876937794,187688.4,940989.5,10414.066,10508.568,0.036673995,126.5643213
32,4.012052244,362.5712841,7.124488229,332654.0,1622700.8,17957.802,18099.184,0.032649016,126.9250239
33,3.944788645,356.4139782,6.794550516,401820.4,2140775.7,23695.654,23874.44,0.030957013,126.9250239
34,3.999901338,361.4888197,5.817150337,410059.6,2000713.2,22139.234,22318.701,0.033353767,126.5643213
35,3.902758108,352.4916598,6.037839605,444432.4,2515513.0,27851.943,28063.152,0.030682819,126.5478643
36,3.953863897,357.2868106,7.261498339,581720.0,2917387.4,32284.886,32539.807,0.030882293,126.4645514
37,3.92709909,354.847099,5.755933753,498779.2,2625464.4,29054.308,29302.118,0.033843844,126.201599
38,3.95064426,356.8906519,5.650369969,381394.0,2002270.9,22166.024,22338.515,0.031613117,126.0455344
39,3.944896488,356.4439039,6.875423855,463130.0,2360626.6,26123.746,26365.708,0.036205425,125.3242419
40,3.903950501,352.5415115,4.191313415,319588.4,1747952.8,19355.955,19511.352,0.03141893,125.291184
41,3.960197825,357.8240664,5.23350498,322749.2,1642726.4,18181.531,18348.799,0.036452993,124.9247118
42,3.95348384,357.2344052,5.606642778,322836.0,1635259.1,18096.796,18263.663,0.036254174,125.291184
43,3.907776196,353.0011885,4.83026958,480213.2,2595473.6,28731.025,28977.534,0.033467847,124.9247118
44,3.925020581,354.6662827,4.512657448,284260.8,1493114.1,16523.254,16670.803,0.034674469,124.9247118
45,3.941752365,356.2115685,5.037199631,415131.2,2138671.9,23666.083,23864.313,0.033002861,124.9060155
46,3.891519599,352.1062265,4.683408814,383438.0,2128490.8,23523.609,23715.907,0.031489437,124.7438404
47,3.893267961,351.8896499,3.864595347,407042.4,2285634.7,25289.972,25515.441,0.035199058,124.6561867
48,3.86985865,349.6722799,3.851717966,451158.4,2563790.2,28372.287,28604.191,0.031049212,124.6301558
49,3.888135582,351.4431664,3.706175065,336798.0,1877816.0,20774.349,20962.547,0.035121188,124.5682588
50,3.902307291,352.7441964,4.982791256,265492.0,1499880.1,16593.001,16746.133,0.035777912,124.2657833
51,3.87979884,350.7502011,3.922605662,428678.4,2338644.2,25867.544,26094.193,0.035678621,124.0295027
52,3.873056765,350.0784432,3.096098057,460758.8,2585142.8,28596.713,28836.441,0.03247092,124.0295027
53,3.908952392,353.3406872,4.93185669,338321.6,1867895.7,20663.966,20852.085,0.035395733,123.9917108
54,3.905976898,352.9400783,4.624311784,416439.6,2285199.6,25290.011,25512.308,0.034077128,123.9917108
55,3.888556995,351.3099339,5.205242092,387619.6,2231777.7,24702.984,24923.236,0.034621839,123.753408
56,3.958895256,357.878952,5.237766386,400442.8,2023797.3,22388.26,22597.953,0.037074485,123.753408
57,3.869705402,349.6571509,4.607900606,391777.6,2292112.9,25367.472,25590.087,0.03425679,123.753408
58,3.892808431,351.800841,3.939526056,412222.4,2240444.7,24789.625,25003.867,0.033574235,123.619557
59,3.9036693,352.7555725,3.886871487,366674.0,2025818.7,22417.764,22608.402,0.032960082,122.7044106
60,3.926129542,354.8504666,4.903395126,313488.0,1684990.0,18644.462,18814.554,0.036790108,122.5735668
61,3.857057239,348.4989843,5.018116548,313962.0,1833571.5,20292.145,20477.224,0.034753926,122.4202205
62,3.90098606,352.5375391,4.707095693,287916.8,1583117.2,17517.515,17673.044,0.034033316,122.1736391
63,3.896124691,352.0264574,6.068848452,124202.4,711412.7,7873.865,7946.87,0.036262167,122.1736391
64,3.952278948,357.175611,5.820086299,267115.2,1358942.4,15037.082,15176.766,0.036863647,122.1090064
65,3.933010881,355.3444484,3.545294251,452490.0,2414939.4,26730.337,26940.24,0.031774064,122.0144939
66,3.877914233,350.1799859,3.90252346,432268.4,2438910.2,27006.789,27213.509,0.029389888,121.9339414
67,3.902858252,352.5559191,5.444880808,343230.0,1872533.3,20728.611,20905.788,0.033249167,121.4201705
68,3.934786709,355.5059718,5.789452098,413910.8,2236156.9,24752.582,24968.445,0.035127462,121.4201705
69,3.877765294,350.2557027,3.423466443,381870.8,2196325.1,24317.1,24503.632,0.029777132,121.3530905
70,3.940794036,356.1140432,5.908499483,265315.6,1458334.2,16139.775,16288.929,0.037047754,121.1967394
71,3.904084747,352.704705,4.919504213,469918.0,2559270.0,28327.049,28548.897,0.03009992,120.6422141
72,3.901745823,352.5274002,5.814574491,408181.6,2297801.0,25432.345,25651.068,0.03419269,120.6422141
73,3.911823081,353.4490365,5.164471038,449743.6,2472488.8,27363.171,27597.168,0.032854604,120.6422141
74,3.926440414,354.8497539,5.616799237,386015.2,2050647.8,22689.358,22882.159,0.032707624,120.6422141
75,3.911133412,353.3486001,5.530345334,365124.0,1997380.9,22108.456,22291.442,0.031864426,120.6422141
76,3.940850992,356.0554339,5.623764953,386018.8,2028299.0,22448.566,22635.613,0.03257305,120.8709883
77,3.928140233,354.9236627,4.444819226,251451.6,1349286.6,14932.712,15055.019,0.032107899,120.789147
78,3.9452883,356.553271,6.202299216,440178.0,2257109.7,24973.498,25178.758,0.032219663,120.789147
79,3.930327038,355.0996781,6.427545578,369666.4,2020399.7,22362.857,22541.087,0.030970721,121.5662098
80,3.91806272,353.9590104,5.723754436,334798.0,1826382.9,20216.776,20369.551,0.029635871,121.5662098
81,3.991741207,360.7807815,5.174714017,134646.0,665183.4,7359.662,7424.142,0.034637984,121.2008652
82,3.922540283,354.4144231,6.590756966,303050.0,1612578.0,17846.253,18003.508,0.034313133,121.2008652
83,3.986399323,360.2714533,5.915967233,419273.2,2077324.4,22985.301,23186.848,0.03509453,119.7999916
84,3.909490993,353.2290172,4.789580416,458608.4,2541227.9,28127.099,28361.241,0.032622742,119.7999916
85,3.868776327,349.50718,4.50996271,335584.0,1907739.5,21114.18,21308.77,0.035630343,119.7999916
86,3.899893151,352.2960946,4.740448044,397776.4005,2182720.598,24162.78196,24356.86995,0.031105673,119.7999916
87,3.882745961,350.7184187,5.564658073,350262.001,1961921.595,21718.40391,21906.07091,0.031890124,119.7337962
88,3.945795345,356.5845585,6.036675326,538498.0004,2763532.998,30581.24396,30851.30696,0.037057715,119.7337962
89,3.923548023,354.5076069,3.870014907,295164.4008,1556560.797,17226.31694,17372.63894,0.032798025,119.3999353
90,3.885062015,350.972675,5.086927729,368708.8,2095467.8,23196.164,23403.71,0.03443109,119.3999353
91,3.92883046,354.9402416,5.231610251,342198.0001,1861483.0,20604.71499,20787.81199,0.034933584,119.3065379
92,3.911522755,353.4047852,5.283257708,361014.8,1919386.0,21242.364,21418.933,0.031970847,119.3065379
93,3.902700267,352.6489447,4.402791306,357725.6004,1919567.599,21242.49398,21418.30198,0.031988276,119.3065379
94,3.909594871,353.3163242,5.219397804,410467.2011,2268604.294,25104.6939,25318.1169,0.033443008,119.1869077
95,3.867543066,349.4645286,4.314929965,312428.8,1850399.4,20478.659,20652.894,0.03365517,119.0693619
96,3.880125159,350.6377513,5.307606944,708031.6,4009497.2,44384.292,44668.187,0.030349877,119.0140334
97,3.874150467,350.0235653,5.002312992,299355.2003,1697776.799,18791.10998,18946.82499,0.031815619,118.9137821
98,3.852591236,348.1355698,3.229717002,229942.4007,1260340.997,13945.22195,14068.97594,0.033428979,118.7120366
99,3.787575297,342.1289354,4.051787334,181632.4004,1124442.697,12447.98396,12550.32496,0.031348949,118.7120366
100,3.867885671,349.5658891,4.295000568,285560.4004,1546467.299,17111.25297,17265.22997,0.034999612,118.9137821
101,3.843351427,347.2827104,2.603789474,306265.2,1723580.2,19074.743,19232.323,0.030707945,118.8424134
102,3.845857142,347.5636869,3.123650092,395896.0008,2230966.895,24688.13692,24903.55892,0.034162742,118.8424134
103,3.856805447,348.5748213,3.778065593,248714.8,1399137.7,15483.142,15621.258,0.035881574,119.0243358
104,3.853482587,348.2162121,3.301442759,467330.8,2667963.9,29528.493,29795.121,0.033818873,119.072386
105,3.912903408,353.8207771,3.433598113,245116.0,1247423.4,13797.233,13934.826,0.038942232,118.8424134
106,3.845422193,347.4107506,3.296347239,446973.2005,2458290.397,27209.24896,27466.37896,0.036306194,118.667383
107,3.811064275,344.2689301,2.847819767,158428.8005,927844.1975,10270.92196,10362.47596,0.033341692,118.4917655
108,3.825027283,345.5494241,1.826604543,303700.0006,1815297.095,20096.15793,20273.74793,0.03405853,118.3198495
109,3.869496657,349.6802319,3.095499361,237286.4002,1297233.899,14356.39298,14486.01198,0.034665121,118.2888385
110,3.827811415,345.8564405,3.400344717,270532.8013,1559734.693,17262.14388,17424.75188,0.036228971,118.2247664
111,3.816556305,344.8430261,3.278748811,220731.2,1474421.9,16326.545,16448.867,0.033611272,118.1997816
112,3.818744689,345.0277925,3.09020656,293038.4004,1701348.497,18829.18696,19001.59796,0.034449574,118.169908
113,3.837423582,346.7635087,2.662485063,292360.8,1639376.4,18140.201,18306.654,0.034152804,118.1156048
114,3.803674537,343.6674329,3.278243138,298646.8003,1803175.098,19956.20497,20145.13897,0.035977573,118.049244
115,3.857581012,348.7027012,3.014742878,247331.2,1348781.4,14920.66,15066.884,0.037758169,117.8050401
116,3.836731526,346.615762,2.650673079,287153.6008,1646772.295,18227.67692,18389.16192,0.034154667,117.6994285
117,3.829694703,346.0439199,2.106187076,300179.2,1674143.0,18525.174,18689.106,0.033420167,117.2882264
118,3.79799934,343.0829559,2.771905713,150488.0,941522.3,10423.082,10514.759,0.03364692,117.151549
119,3.837250955,346.7430006,2.673387292,262934.4,1480823.4,16387.451,16529.74,0.033432189,117.1338263
