week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
36,3.946918651,356.7067608,7.886141597,590365.2,3390759.4,37531.408,37737.357,0.024266192,127.0916256
37,3.965195311,358.4360787,4.66159139,424809.6,2183116.3,24150.959,24300.671,0.024401667,127.0338539
38,3.928852771,355.1137027,5.251091413,503547.2,2745007.1,30371.936,30549.925,0.023331182,126.970893
39,3.958920214,357.8800418,5.999479706,463748.4,2403792.5,26592.64,26756.11,0.024542245,127.0338539
40,3.895319312,352.0708646,3.843685659,343248.8,1908644.7,21117.238,21240.294,0.022655131,126.970893
41,3.930451254,355.3153796,4.181009582,410698.4,2137750.3,23647.565,23788.408,0.023469728,126.9116214
42,3.887529373,351.3720143,3.637518509,422034.8,2405806.2,26617.47,26771.145,0.022411899,126.7330669
43,3.915480002,354.0597475,4.582647866,314971.2,1699150.5,18790.48,18913.456,0.025669572,126.2684455
44,3.910096795,353.4932605,4.245338696,433884.4,2374571.5,26265.238,26427.346,0.024000628,126.1994106
45,3.884872146,351.2254804,3.579250215,331790.4,1916364.7,21197.819,21332.356,0.024876945,126.1199423
46,3.881562127,350.8602399,3.294669396,442548.8,2613006.2,28908.007,29079.631,0.022715576,125.7599058
47,3.948657923,357.0884243,5.39836275,368020.0,1912056.4,21143.368,21283.294,0.026069162,123.7496736
48,3.867157902,349.627337,3.69815635,332133.6,1896850.6,20981.146,21109.537,0.023795289,123.7063211
49,3.918256043,354.3978239,5.52834723,275542.4,1483767.2,16404.413,16521.517,0.027901499,123.7063211
50,3.921066219,354.6660641,4.287923798,211760.4,1111399.9,12287.098,12372.249,0.027208173,123.3850711
51,3.918593178,354.4085599,3.345260388,432545.6,2334518.1,25813.299,25983.35,0.025908245,123.4449562
52,3.900823676,352.8386734,4.261406009,392270.0,2151981.4,23790.778,23958.843,0.027361818,123.3850711
53,3.895405388,352.3420749,4.740768726,388142.0,2159848.0,23878.237,24048.425,0.027693777,123.3266478
54,3.899215557,352.660251,4.741441025,458340.8,2544227.4,28130.617,28325.703,0.026916281,121.4966807
55,3.893743176,352.1649717,4.88649327,405356.0,2319104.2,25643.593,25818.073,0.026977848,121.388669
56,3.893689676,352.1680074,3.73914017,409382.8,2279695.6,25204.555,25379.517,0.026843424,121.0222882
57,3.914876853,354.198529,4.572001824,363499.2,1937107.9,21410.677,21568.063,0.028800285,121.2180234
58,3.87595644,350.5853175,4.617892514,355389.2,2050541.9,22669.773,22834.569,0.02810867,121.0222882
59,3.915459138,354.2303869,3.707051055,358950.4,1943921.9,21486.546,21643.136,0.028212967,121.0222882
60,3.934027575,355.8941678,5.550409746,277456.0,1515094.8,16748.908,16870.821,0.028699016,120.9485085
61,3.931773501,355.592106,3.578213528,431255.2,2306499.3,25502.508,25671.151,0.0257652,120.807848
62,3.892211509,351.9955387,4.787785267,352581.6,1942654.0,21479.528,21626.061,0.026347129,120.742093
63,3.923156128,354.8063066,4.575404126,418728.0,2212485.6,24461.862,24626.645,0.02623777,120.6608897
64,3.983775616,360.4248914,5.352453301,297524.8,1478335.2,16340.778,16457.028,0.02842804,120.4017357
65,3.919936415,354.502571,4.540227025,459584.0,2391384.0,26441.272,26614.924,0.025488106,120.1186589
66,3.912201241,353.8279443,5.518228592,398433.6,2146582.8,23734.093,23902.08,0.027713108,120.1186589
67,3.920944839,354.5605729,4.073636885,320778.4,1785741.1,19748.978,19882.298,0.026435491,120.1186589
68,3.974967171,359.5036426,4.993057964,208077.2,1043894.6,11541.317,11625.254,0.028364701,120.2099803
69,3.909130095,353.5037918,4.161750589,433604.4,2344772.5,25927.534,26102.971,0.026351749,120.2099803
70,3.985458438,360.5428061,5.382184176,392066.4,1971335.5,21792.997,21953.37,0.029572186,120.2099803
71,3.938394883,356.1824635,5.267745175,339111.6,1772589.6,19599.707,19736.14,0.027379339,119.1183943
72,3.907549748,353.3227313,5.756850353,284931.6,1558410.5,17233.663,17352.13,0.026574602,119.1183943
73,3.893431289,352.0851285,4.044668815,362052.0,2030614.4,22455.205,22610.474,0.027020792,119.0359538
74,3.950210593,357.2683464,4.68145649,372360.4,1920262.7,21231.471,21379.726,0.027506128,118.7703115
75,3.924187288,354.8405654,4.980577152,445918.8,2427257.9,26844.594,27021.456,0.026091071,119.0359538
76,3.929732348,355.3165722,4.905774717,383631.2,2070866.2,22902.706,23065.661,0.027554346,119.0768783
77,3.950438642,357.1953038,4.918632467,457532.8,2373212.7,26245.514,26428.278,0.027214637,119.0768783
78,3.933577399,355.6961641,5.168503424,371686.0,2020439.2,22344.149,22506.609,0.028741736,119.0768783
79,3.941850319,356.4623398,5.923887239,299700.4,1542542.1,17056.881,17182.674,0.028904285,119.3320679
80,3.961030671,358.2498834,5.841738192,354666.8,1771361.8,19584.163,19729.059,0.02884529,119.0768783
81,3.924389674,354.8576253,4.737842782,420086.0,2234387.6,24710.945,24865.338,0.024614856,118.9175477
82,3.896940405,352.3364147,4.53551496,406928.0,2285884.5,25281.998,25439.932,0.024276983,118.5360662
83,3.902668128,352.8848352,3.838101015,329042.8,1796621.7,19868.362,19991.624,0.024088222,118.3787089
84,3.901102438,352.7869123,5.130038295,224872.4,1229519.0,13594.403,13683.331,0.025090652,117.8635107
85,3.910692493,353.7116347,4.92307804,401964.0004,2179613.498,24097.40996,24258.87496,0.025957675,117.8635107
86,3.894598122,352.2530869,4.277155039,315955.2,1735759.8,19190.565,19315.701,0.025327982,117.8635107
87,3.933099677,355.7469987,5.752672527,430021.2,2272502.9,25124.825,25293.738,0.026376289,117.8635107
88,3.952252458,357.5316735,5.434769551,527225.2009,2774193.795,30667.69791,30879.89592,0.027674897,118.2851033
89,3.863078934,349.2315776,5.729152595,143757.2,808021.1,8937.065,8993.818,0.024001822,118.2851033
90,3.936582134,356.1649439,4.913448099,109276.4,585404.8,6470.052,6516.801,0.028338421,117.7113432
91,3.873450982,350.2580991,3.801953897,405117.6006,2378674.297,26305.80695,26472.24295,0.024753367,117.5561876
92,3.934481567,355.9498958,5.372689493,525051.2003,2826507.999,31245.62197,31468.24498,0.028622052,117.3310316
93,3.898482448,352.6942098,4.342456609,331721.2,1795666.6,19848.338,19989.17,0.027965156,116.8376068
94,3.917823015,354.4457502,2.722721439,118479.2,652853.0,7215.854,7269.37,0.028740113,116.6781284
95,3.91611692,354.2253008,4.700654767,467668.401,2479709.894,27420.61291,27586.88591,0.026519955,116.6781284
96,3.895102633,352.3212524,4.842382029,277462.8004,1527551.897,16888.28896,17010.34596,0.027979715,116.171142
97,3.943547236,356.7726926,4.275056641,54453.6,276069.6,3051.571,3073.155,0.027863693,115.5705614
98,3.832149924,346.5979674,2.791938518,363084.401,2065333.195,22835.01091,22999.26892,0.027382275,115.5705614
99,3.858538314,349.0502799,3.096374156,418240.0008,2254773.996,24926.27893,25105.24793,0.027655622,115.3628487
100,3.854497926,348.6474347,3.611073693,299217.2004,1637641.898,18105.06996,18233.50397,0.027200101,115.3628487
101,3.858156102,348.9831338,3.192954141,280242.8,1524565.9,16855.009,16971.569,0.026753912,115.3628487
102,3.864403468,349.6703388,2.514618137,218856.8002,1172960.999,12963.27998,13061.25498,0.029451518,115.3628487
103,3.837280377,347.0791947,3.029562034,261544.8,1514017.4,16738.363,16859.352,0.027536396,115.3628487
104,3.869767299,350.1463602,2.845951753,238107.2,1275151.3,14093.896,14199.686,0.029482592,115.5346229
105,3.82224898,345.7467502,2.094614584,203882.0007,1188258.095,13136.41893,13232.98693,0.027744937,115.1178039
106,3.814700119,345.0064899,2.159658035,290705.2004,1812218.398,20038.37296,20179.06496,0.026257463,115.2429679
107,3.820898169,345.6044845,2.065248624,380901.2004,2157403.398,23849.85497,24021.03997,0.027400475,115.429731
108,3.796514379,343.3646292,1.744844258,129681.2,824499.5,9116.6,9180.311,0.02676256,115.2429679
109,3.760172965,339.9766834,1.907115076,403321.2004,2618638.998,28960.16696,29149.99596,0.025155441,115.0707012
110,3.856603021,348.9297759,2.887493891,448809.6008,2528162.095,27946.89692,28144.68392,0.02790607,115.0763313
111,3.848767177,348.1962534,4.486397434,345250.0,1945301.1,21501.779,21664.126,0.028902495,115.0707012
112,3.848142614,348.1937344,2.071363612,342244.0,1886990.5,20853.26,21009.267,0.028374607,114.7718381
113,3.860351385,349.3238439,1.980001279,236935.2,1258963.3,13912.418,14018.936,0.029326595,114.3614237
114,3.872124884,350.3007788,2.887503572,321918.4003,1784244.098,19725.05496,19872.45696,0.029552568,114.3614237
115,3.816333476,345.0983073,2.450564938,296616.4,1791440.0,19810.723,19951.553,0.026605359,113.8386156
116,3.858860983,349.097191,3.061291773,254990.0003,1342095.699,14833.83698,14950.52598,0.029802148,113.8386156
117,3.836265183,346.9008984,4.531184199,266028.0005,1546923.397,17106.22994,17233.56395,0.027570228,113.0107474
118,3.792812701,342.8467536,0.004206444,21577.6,140382.6,1553.093,1564.64,0.028402334,113.0107474
