week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
19,3.891215251,351.9242906,6.739615069,534132.0,3017917.0,33372.836,33705.492,0.039960265,126.0103204
20,3.920647793,354.5290582,6.983786582,516280.0,2823855.0,31230.968,31512.07,0.035831257,126.082407
21,3.87358463,350.2810722,6.435872731,494835.6,2846163.7,31476.583,31772.928,0.036781331,126.082407
22,3.931392176,355.6473735,7.544894386,571440.0,3065021.7,33883.898,34216.569,0.038602171,126.3511297
23,3.884162712,351.1975788,6.476226201,442487.6,2485647.8,27488.698,27758.455,0.037627076,126.082407
24,3.893505442,351.9150028,5.909882872,595426.8,3289032.4,36393.248,36728.259,0.036098012,125.9257179
25,3.939657095,356.1522268,6.728626711,483774.0,2563196.6,28355.339,28630.611,0.038869763,125.6369466
26,3.938238265,356.0631507,6.895816688,583010.4,3103246.4,34327.268,34650.022,0.038072923,124.9855221
27,3.985301819,360.3346936,5.401237407,292498.0,1453019.6,16070.492,16226.541,0.038976085,124.8717982
28,3.97045707,358.9741555,4.897254177,451006.4,2390205.7,26438.318,26676.956,0.03564431,124.7098735
29,4.025608095,363.9583153,5.50221851,283626.4,1392673.4,15403.452,15545.779,0.035779939,124.7098735
30,3.937367934,355.9749891,5.951664951,405114.0,2152193.3,23804.509,24025.256,0.036293065,124.7098735
31,3.974142179,359.4207722,3.945624643,304584.4,1546899.3,17104.982,17272.425,0.039106276,124.3338908
32,3.947397901,356.9910008,4.39085282,178041.6,950562.4,10512.715,10610.651,0.038100609,124.0356272
33,3.924078337,354.9581928,6.113395028,384260.4,2063274.1,22812.859,23032.486,0.038986683,123.8603341
34,3.930021233,355.4387517,2.345113206,268207.6,1450460.3,16038.393,16194.269,0.038259772,123.3738934
35,3.963139141,358.467756,5.6258998,541534.8,2819272.1,31170.469,31462.25,0.037097526,123.3738934
36,3.96511598,358.5610674,6.114930972,593388.8,3102296.4,34309.216,34618.184,0.035927234,123.2451927
37,3.985174537,360.4356702,6.703870018,563926.4,2883575.8,31886.432,32161.561,0.035654603,123.6696227
38,3.944955751,356.7804168,4.563246313,342662.0,1811134.4,20026.82,20226.23,0.038990761,123.5438134
39,3.983055503,360.2510785,5.956906116,392549.6,1986615.3,21965.425,22192.696,0.040567909,123.6696227
40,3.913456473,353.79685,2.987093223,347915.2,1916464.0,21198.858,21391.764,0.035572131,123.5438134
41,3.884102672,351.1747878,3.806018588,356099.6,2012462.6,22257.901,22464.284,0.036003942,123.5438134
42,3.887724134,351.5872854,3.818509864,282569.2,1565995.3,17315.536,17490.741,0.039133647,122.9199043
43,3.915067926,354.0826932,4.156389376,439924.8,2349593.4,25978.877,26216.328,0.0359319,122.9199043
44,3.890672701,351.8494506,4.237070057,423298.4,2337080.4,25841.402,26076.358,0.035039708,122.9199043
45,3.878556711,350.6168372,2.793349045,251533.6,1400799.4,15495.433,15629.416,0.033483574,123.368165
46,3.928146954,355.1950658,5.242156455,395819.2,2084647.5,23053.179,23288.694,0.039721165,123.368165
47,3.860695992,349.0227146,3.412922866,278291.6,1636877.4,18105.72,18284.819,0.03816616,123.368165
48,3.904324153,353.1378268,3.92431165,374203.6,2035299.8,22502.102,22735.141,0.040218472,123.3081635
49,3.886450367,351.440629,4.770806342,552650.0,3109843.8,34390.984,34712.204,0.035990538,122.9029603
50,3.884117046,351.1550511,4.237587451,454903.2,2542235.3,28117.737,28405.087,0.039498717,122.9029603
51,3.918110713,354.2573981,4.580772576,412894.4,2139213.1,23658.814,23915.355,0.042137258,122.765217
52,3.949583954,357.1023023,4.284308679,467957.6,2475228.7,27379.698,27647.837,0.039811427,122.765217
53,3.906770126,353.2881554,4.489034873,476065.6,2561701.8,28327.594,28632.067,0.041953958,122.6983529
54,3.924382343,354.8687047,4.623138013,419250.4,2176542.6,24069.007,24322.624,0.041783902,122.604099
55,3.891924371,351.8825871,4.387647506,328695.6,1822077.7,20150.885,20355.519,0.038862799,122.604099
56,3.934159916,355.805853,4.700682605,373010.8,1991119.3,22016.794,22229.234,0.037927867,122.5512521
57,3.908414592,353.399497,2.995402433,448117.6,2451626.3,27113.412,27364.613,0.036083822,122.1399579
58,3.918515863,354.3800238,4.042127516,402488.4,2188480.4,24199.025,24450.581,0.039923056,122.1399579
59,3.913807233,353.8583606,5.401349577,473580.8,2529831.1,27979.915,28247.973,0.038228286,122.0518492
60,3.89322753,352.0196063,3.577730263,417168.4,2314459.9,25596.7,25850.956,0.03861538,120.62732
61,3.909278441,353.4729847,5.489482793,345732.0,1869572.7,20675.439,20891.565,0.04065378,120.5907074
62,3.921910463,354.6751667,5.666238338,338239.6,1790182.8,19794.494,19996.734,0.039885897,120.5907074
63,3.92023949,354.4917581,4.67233839,439735.2,2333437.4,25804.716,26036.762,0.035286866,120.62732
64,3.911059376,353.6679183,3.109393451,356446.0,1903111.2,21044.743,21225.681,0.033435279,120.6443589
65,3.93160159,355.5677791,4.583735527,480887.6,2496912.0,27608.748,27845.777,0.035013324,120.6443589
66,3.927255321,355.2063201,5.268900495,432002.8,2245725.6,24828.458,25054.977,0.035758414,120.6443589
67,3.939923517,356.3448873,5.651419912,303522.0,1586921.2,17546.229,17712.029,0.037430105,119.424896
68,3.925689568,354.9399,5.841383917,406844.4,2108689.1,23320.161,23538.598,0.036956779,118.9906921
69,3.903789329,352.7247801,4.325267607,390741.6,2091749.9,23151.47,23358.451,0.035882318,118.5511196
70,3.952649656,357.1060126,4.819668997,430067.2,2203239.2,24385.888,24624.59,0.038968936,118.4613465
71,3.906657258,352.9748989,5.265264303,546866.0,3094258.5,34252.667,34557.425,0.036669018,118.4613465
72,3.912633901,353.46612,5.21783774,278401.6,1513529.4,16753.212,16907.074,0.035480991,118.5511196
73,3.938661346,356.0847965,5.723719874,368199.6,1886120.0,20863.379,21083.395,0.041971885,118.5511196
74,3.950439017,356.9615538,5.152530635,466228.8,2579814.9,28554.986,28785.006,0.033433531,119.007931
75,3.919358925,354.1439579,4.479247086,381948.4,2101334.6,23255.715,23463.14,0.034489226,119.007931
76,3.901217015,352.5675704,5.595866202,432635.2,2391628.6,26462.733,26705.875,0.035146789,119.007931
77,3.952222337,357.2026528,6.213786641,305216.4,1602885.1,17735.007,17899.996,0.03669261,119.007931
78,3.922551908,354.5086538,5.558297058,329780.0,1780499.5,19700.192,19886.787,0.036903022,119.0319254
79,3.927754138,355.0726441,5.322996978,258046.8,1367709.0,15128.537,15277.728,0.038215393,118.6329288
80,3.926677047,354.9327095,6.285838731,418387.6,2216924.2,24524.907,24763.094,0.037843167,118.6329288
81,3.888707746,351.4611749,4.15226202,202133.6,1125018.5,12446.416,12556.712,0.033733858,116.261762
82,3.92223028,354.607596,5.81149821,346873.6,1854364.8,20510.277,20717.168,0.039216692,115.2273747
83,3.890419172,351.6803227,2.245823605,433974.8,2384848.7,26381.975,26609.931,0.033782615,115.2273747
84,3.882936843,350.9728535,5.252362731,291257.2,1646157.5,18210.853,18385.937,0.036462809,115.025738
85,3.88866887,351.516891,4.64556797,366914.0,2016485.1,22306.377,22510.181,0.03563017,115.025738
86,3.883153993,351.0534862,4.039881803,418072.8004,2345959.797,25948.14296,26191.43796,0.03589834,115.025738
87,3.886066422,351.4045764,4.890921719,339584.8007,1915531.096,21184.17493,21397.67993,0.039115238,115.2108916
88,3.910327881,353.6229249,5.470990559,304097.6006,1602292.498,17719.00596,17893.45996,0.038900473,115.2108916
89,3.885291709,351.3645188,4.741311017,359575.2,2029977.7,22447.723,22674.245,0.039456073,115.7088543
90,3.885997016,351.31779,4.395688725,376672.0009,2045507.196,22624.16593,22842.33893,0.0371859,115.8946431
91,3.913128058,353.7474094,4.088494906,392482.4,2133374.6,23600.151,23833.528,0.038247146,115.7088543
92,3.903056246,352.8157633,4.265187227,457765.6005,2549427.298,28202.92796,28477.22896,0.037039097,115.7088543
93,3.888804636,351.5229902,4.392952016,471712.4,2611841.9,28894.33,29151.897,0.034716566,115.7088543
94,3.889514176,351.5957976,4.731422787,383528.4,2130411.9,23565.598,23773.422,0.034155955,115.6832627
95,3.869383414,349.7517602,4.618006976,257713.2,1541085.0,17049.063,17212.376,0.036392926,115.6832627
96,3.86607125,349.5765597,4.495740105,122755.6,698430.0,7723.656,7798.078,0.037151698,115.3802061
97,3.914169331,353.9050506,4.503302128,364423.6,1943710.0,21497.599,21663.331,0.034660647,114.8923551
98,3.865716218,349.475318,4.518693305,338143.6008,1889002.796,20894.26693,21094.28294,0.036358562,114.8923551
99,3.834790432,346.6008959,4.784827066,112239.6,677510.9,7496.166,7566.538,0.03484719,114.6202991
100,3.833831678,346.3947015,2.980917912,295814.0,1682962.9,18625.32,18791.189,0.03355218,114.5843126
101,3.814155511,344.5246668,1.665979578,383897.2,2227999.5,24664.816,24869.745,0.031182881,114.516222
102,3.841315258,347.1046609,2.502434783,281369.2,1630997.0,18050.758,18224.57,0.036945393,114.6202991
103,3.840993542,347.1526184,2.444516832,289044.4,1613682.6,17854.898,18035.509,0.038764847,114.3093161
104,3.77328995,340.8441412,2.638967253,240267.6003,1536988.897,17014.29396,17155.09296,0.028944959,112.5083536
105,3.838138139,346.8778652,4.51743207,449910.4006,2472937.797,27359.62694,27612.24294,0.033805291,112.168438
106,3.807784265,344.0859139,2.240559763,274709.2,1632190.8,18062.038,18237.94,0.036181575,112.0222754
107,3.859968654,348.9323524,2.532352795,213002.8,1138419.1,12593.551,12722.584,0.039503739,112.0222754
108,3.80034864,343.4073308,2.654972168,266762.0,1645746.2,18212.562,18395.555,0.038276332,112.0966448
109,3.809235255,344.2312181,1.090122369,277857.6,1661985.4,18393.317,18573.733,0.038199648,112.0966448
110,3.843822306,347.3603104,3.13526426,293788.0003,1640923.198,18157.83197,18340.90897,0.038079893,112.0966448
111,3.814659465,344.6945695,2.364179945,510875.2008,2882264.196,31897.84092,32171.58093,0.033782182,112.0966448
112,3.810494948,344.2746117,3.127591822,182824.8,1082744.6,11983.159,12098.586,0.036057212,111.8884339
113,3.860423229,348.9142551,3.368032345,238873.2006,1301702.296,14401.09893,14550.23593,0.039158669,111.2517244
114,3.827447957,345.9812835,2.835870773,185448.8,1048596.1,11599.853,11716.777,0.037346146,111.1474405
115,3.840138857,347.1658825,3.101094977,266343.2013,1524163.092,16860.92287,17028.23087,0.038065226,110.3607907
116,3.8218203,345.4288545,4.846331738,199902.8,1153292.8,12758.748,12887.635,0.038016221,110.1448152
117,3.850185551,347.9877838,2.994534496,248213.2006,1449316.297,16038.05996,16197.26596,0.039440807,110.1071574
118,3.850524534,347.9083766,2.765919004,241726.4003,1323934.498,14651.57897,14799.47398,0.038038148,110.038251
119,3.830167139,346.0825115,2.898672118,256704.0,1459088.6,16148.015,16307.845,0.037614676,109.7106411
