week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
57,3.887858085,351.2667186,4.750807582,357110.4,2033514.2,22507.371,22707.289,0.034494771,122.8633518
58,3.923983567,354.5510624,5.120972846,398598.0,2139182.0,23675.397,23903.473,0.03782259,122.2723365
59,3.924916709,354.8093591,4.653385144,381734.4,2084530.8,23059.905,23297.637,0.040120266,121.1805909
60,3.89404397,352.1374896,5.514908231,277898.8,1530408.0,16922.313,17104.517,0.041992063,121.1805909
61,3.911150475,353.5254675,2.764699072,439334.0,2363074.3,26145.226,26385.917,0.036219142,121.1805909
62,3.925169648,354.7370147,4.407054518,489861.2,2777060.3,30735.051,30985.022,0.03266854,121.1805909
63,3.87763444,350.3956814,3.038584685,434693.2,2481273.2,27457.732,27678.72,0.03071027,121.1805909
64,3.927936157,354.9799828,5.508806677,352709.6,1885133.1,20858.777,21060.743,0.037874787,121.1980922
65,3.890121611,351.6188878,6.292264882,315997.2,1751326.5,19374.748,19546.015,0.034398423,121.1718092
66,3.953284383,357.4951077,6.284538409,346578.8,1780143.7,19683.547,19878.432,0.038549978,120.2163158
67,3.903079185,352.8428163,5.191619538,353519.2,1959338.2,21672.797,21871.578,0.035478546,119.9791818
68,3.901406184,352.7025398,4.9364981,343276.0,1885831.2,20859.199,21037.067,0.033054437,119.7902336
69,3.91276171,353.6662289,4.24372387,295858.0,1641894.1,18164.803,18327.574,0.034867572,119.4400095
70,3.909489506,353.2436026,4.783530633,391746.8,2185397.5,24187.699,24407.139,0.035696219,119.3251331
71,3.912729202,353.6445985,5.812371977,393977.6,2119300.6,23445.636,23659.549,0.035495649,119.4400095
72,3.889160737,351.4235164,4.711151901,504171.2,2794842.3,30930.052,31149.617,0.027862415,119.7902336
73,4.046894357,366.0063664,5.649368084,72866.4,333491.1,3687.17,3722.016,0.037540682,120.0194195
74,3.955637548,358.1407,5.859673414,203851.2,1057282.1,11678.004,11806.478,0.043239509,120.0194195
75,3.922972252,354.6173029,5.321677469,341444.0,1816880.2,20099.739,20298.561,0.038865621,120.1913632
76,3.912915856,353.6878074,4.731316516,366139.2004,2030566.298,22466.35496,22671.41696,0.034572406,120.0194195
77,3.943421318,356.6294354,5.711991238,313132.4,1641260.0,18149.265,18329.115,0.039267335,119.8246473
78,3.917266444,354.2814582,4.065010435,348026.8,1829987.1,20233.288,20423.353,0.036843338,119.8246473
79,3.895364461,352.0840962,6.794702841,378293.2,2062687.9,22818.345,23037.778,0.037353018,120.0512799
80,3.920248434,354.4050347,5.40438076,362298.0003,1926910.599,21314.44099,21535.50899,0.040641708,120.0512799
81,3.917726708,354.1962301,5.300631533,283050.8,1549784.2,17143.48,17310.938,0.039197434,120.0512799
82,3.910040608,353.3851418,4.388634732,405730.4,2208485.4,24437.207,24648.137,0.033211268,120.0652243
83,3.876035905,350.3472339,4.626560723,247905.6,1417152.5,15677.671,15830.893,0.037646099,120.0652243
84,3.924088341,354.8146721,5.327070971,440496.8,2324346.0,25705.661,25946.304,0.036504003,120.0652243
85,3.91831652,354.0105996,4.755941843,570354.8017,3045963.29,33710.84884,34011.87185,0.034082878,120.0063439
86,3.850511743,347.9863334,4.509197315,351808.4,2174375.3,24060.767,24291.296,0.036436585,119.027088
87,3.86497914,349.4616186,4.663069521,387994.0,2303628.8,25480.413,25724.255,0.038229252,119.027088
88,3.916128071,354.3731274,5.486653261,329203.2,1755987.3,19405.604,19609.232,0.042520162,118.8584558
89,3.933317836,355.7329374,4.320541448,259332.8004,1395040.197,15425.25095,15577.39395,0.03825315,119.027088
90,3.826630997,345.7894102,3.304719902,331113.2,2041276.7,22590.206,22782.257,0.03263474,118.874018
91,3.893584076,352.0267843,5.693811665,677322.8004,3152883.997,34870.38396,35125.72996,0.034816418,119.1633698
92,3.821544048,345.3675118,3.224942386,359045.6003,1987763.498,21994.34196,22172.37197,0.029778807,118.874018
93,3.883984031,351.0441456,2.197957622,667684.8007,3370747.596,37293.43893,37586.17193,0.029917054,118.874018
94,3.85336122,348.4200611,2.751171101,262408.8001,1456944.899,16114.56598,16273.76298,0.037623258,118.6273717
95,3.813006372,344.7313186,1.442779624,191528.0,1112241.2,12300.962,12418.043,0.03615535,118.5055082
96,3.82609094,345.8519933,2.592701202,334325.6,1949958.4,21573.252,21782.629,0.036347768,118.4989864
97,3.818153706,345.1868077,1.505272105,305695.6003,1756391.199,19426.52397,19607.44797,0.034472199,118.496111
98,3.864015974,349.562284,4.109431362,328915.2003,1748681.698,19328.79097,19516.70397,0.037471537,118.2489713
99,3.857362375,348.7924785,3.119727962,350033.6008,1808908.496,20002.84594,20203.89994,0.038021933,118.2759639
100,3.805393069,343.9578091,2.634591812,282030.0,1695603.2,18758.205,18945.601,0.037521424,118.2317365
101,3.842842828,347.4637339,3.066227364,311848.8,1731853.6,19151.774,19342.551,0.037568798,118.2759639
102,3.85300072,348.4420501,2.676085766,245739.6,1316706.1,14560.976,14699.579,0.038179389,118.2317365
103,3.847752943,348.0751014,2.914920618,296223.2005,1665890.397,18417.40295,18608.11195,0.039508028,117.8039289
104,3.857115125,349.0512408,3.820379689,401243.6006,2203532.796,24352.18094,24609.04194,0.040024092,117.5612589
105,3.83901531,347.2652867,4.381756795,67155.6,392726.8,4341.861,4387.761,0.040654777,117.5612589
106,3.839849784,347.0629265,3.746309484,366939.6008,2054630.896,22731.25393,22967.73692,0.039453558,117.3539186
107,3.805671653,343.9796865,2.648082849,287388.4004,1683928.198,18628.40197,18814.46697,0.036929477,117.127652
108,3.815351981,344.8336886,2.78196813,322140.4,1900450.9,21024.488,21235.74,0.038557082,116.4143326
109,3.855079362,348.3940089,3.059304844,323156.4009,1750823.295,19373.52892,19560.71492,0.037391546,116.0220545
110,3.832363493,346.3426231,2.319187062,758168.0054,4004105.173,44311.88652,44622.60953,0.033902946,116.0168521
111,3.857851919,348.646915,2.205726458,226352.4,1230648.5,13616.761,13746.565,0.036477553,115.8094529
112,3.849203625,347.8574472,2.150091088,287218.0,1581227.2,17497.462,17664.016,0.037791791,115.6443439
113,3.833244111,346.3698114,5.421021934,28634.4,173356.0,1918.51,1937.456,0.037772483,115.6443439
