week,min_cell_voltage_mean,pack_voltage_mean,current_std,soc_sum,pack_voltage_sum,min_cell_voltage_sum,max_cell_voltage_sum,voltage_diff_mean,capacity
76,3.915900992,354.0620106,5.364127304,299862.0,1653279.0,18285.009,18458.388,0.036948162,118.0509612
77,3.887389544,351.4312398,5.642972637,299514.0,1659465.6,18354.205,18519.898,0.033919339,118.0509612
78,3.912689031,353.8613509,3.839812483,374894.0,2041939.1,22579.89,22795.935,0.038348246,118.0509612
79,3.922509379,354.6853874,5.596297477,385928.0013,2069000.094,22881.4759,23085.3339,0.035396665,118.0509612
80,3.950130279,357.260444,4.949702596,394568.8,2019845.7,22333.191,22546.994,0.038191361,118.2856502
81,3.89956354,352.5992232,4.074831308,392510.8,2150233.6,23780.955,23997.691,0.036586546,118.3625699
82,3.950934679,357.2304085,5.841668893,256278.0,1322735.9,14629.003,14769.166,0.037512586,118.37649
83,3.938688245,356.1957448,5.709816827,389282.0005,1982545.098,21921.96397,22107.26697,0.03307092,118.37649
84,3.911871938,353.6738204,2.94510084,418681.6004,2296286.397,25400.29196,25596.49095,0.029635404,118.4777474
85,3.866838725,349.5252929,4.460999596,345100.0,2008174.9,22216.833,22383.468,0.029131527,118.4777474
86,3.895404892,352.1249827,3.740642481,392514.0006,2246138.296,24848.51994,25048.54393,0.031220323,118.4777474
87,3.878385448,350.5805885,5.280547251,394502.4006,2238920.297,24767.82996,24973.85195,0.032123601,118.4298252
88,3.910948941,353.5623366,4.794492396,411610.0,2268673.9,25096.117,25301.09,0.031549463,118.4298252
89,3.907640897,353.2700655,5.511406863,366622.4,1957596.9,21653.581,21838.791,0.033306345,117.9378751
90,3.888083322,351.4550979,4.598399302,324196.0006,1820642.897,20140.26495,20313.33095,0.033161795,117.8347147
91,3.88534534,351.2855357,4.899299831,158641.2003,909264.3989,10057.05698,10150.32898,0.035433364,117.5764825
92,3.891007859,351.7592621,4.912375945,346306.8008,1922405.596,21265.57192,21450.19193,0.032681245,115.875463
93,3.840569351,347.0609633,3.797534252,223872.8004,1287352.498,14244.84096,14351.59496,0.028441005,115.7476258
94,3.893534306,352.0987607,5.095130472,187170.4007,965958.3972,10681.26395,10781.03995,0.036631709,115.6962972
95,3.845196695,347.6131038,3.680576168,211438.4,1166601.1,12903.425,13021.418,0.034648542,115.6765138
96,3.841509574,347.3524104,3.669663376,283304.8011,1587929.994,17562.3529,17731.3479,0.037446535,115.5083874
97,3.862794931,349.2708556,2.466692848,237551.6,1246628.8,13786.417,13914.302,0.035821389,115.2475373
98,3.830660306,346.3004796,2.437192388,382108.0011,2151874.493,23803.04088,24024.28088,0.035748971,115.2475373
99,3.836683225,346.8679918,2.705553359,325620.0004,1810250.098,20022.13297,20206.61497,0.035077575,115.2475373
100,3.862025549,349.2213543,3.080662794,166370.8,881220.7,9744.417,9838.728,0.036906293,115.2475373
101,3.841304477,347.2892921,4.006610609,229432.4002,1358421.699,15026.02098,15169.54197,0.036480377,115.2475373
102,3.879152143,350.7633832,4.538266656,166744.0,917347.2,10145.081,10242.978,0.036647378,115.0888257
103,3.82849367,346.159859,7.284584406,281134.8,1652868.5,18280.812,18451.244,0.034193796,115.0164545
104,3.831639359,346.4169029,0.386467306,259632.8,1457961.3,16125.773,16268.319,0.033201521,115.0164545
105,3.765510647,340.2865213,1.298650871,317947.2004,2059922.497,22796.05196,22979.06296,0.032314133,115.0164545
106,3.858797787,348.9336648,3.545778131,310786.0,1702024.1,18822.12,19005.05,0.037198563,115.3316586
107,3.834490277,346.6933685,3.142886468,260989.6,1534871.3,16976.612,17138.215,0.03625575,115.6018638
108,3.844674324,347.6538424,3.209368965,380508.8008,2059871.196,22777.26893,22992.60393,0.036012955,115.6018638
109,3.847943546,348.0200934,2.343121445,214427.6004,1191923.397,13179.54696,13306.42696,0.03648531,115.5253343
110,3.84609326,347.8085226,2.747456096,423875.6001,2321031.5,25666.13399,25901.43399,0.034313166,115.3316586
111,3.810899307,344.500679,1.990483119,374739.2007,2264748.295,25052.52393,25274.04593,0.032697028,114.7790089
112,3.847688821,347.9948722,1.787469248,300447.2005,1705794.997,18862.66295,19044.05195,0.037185795,114.7790089
113,3.854855273,348.5765358,2.742578278,322441.6,1751528.9,19370.088,19558.698,0.037414338,114.7790089
114,3.868614845,349.8633826,2.059406548,314944.4,1717648.0,18996.002,19177.937,0.03826985,115.0220815
115,3.861688088,349.1818339,4.393148115,260136.4,1434065.5,15859.306,16014.206,0.037457613,115.0220815
116,3.910643786,353.7785892,4.347480082,53594.80037,273099.3978,3019.30597,3050.06597,0.041049286,115.0220815
